code,wgs_lon,wgs_lat,addr,name,pk,use_type,use_name,update_year,floors,update_status,lon_gcj02,lat_gcj02
44030500700423T0010,113.95374552656098,22.534471580957568,高新南十道中建二局迅雷大厦项目生活区1栋,高新南十道中建二局迅雷大厦项目生活区1栋,98a92536d813461f97f63217d9f7bebd,2,商业/commercial,2022,2,1,113.93649891,22.52873616
4403050070050200005,113.94521169765336,22.52960316107605,海德三道202号,城市印象2栋,983b94d3ea304155b557279d5cfbd496,2,商业/commercial,2022,22,1,113.92798784,22.52388086
4403050070160600010,113.94631427167336,22.534508163020025,桂庙新村45号,桂庙新村45号,980ec53811624c97b282f333149a4a92,2,商业/commercial,2022,5,1,113.92908658,22.52878316
4403050070150100057,113.94619283692039,22.538662884088446,南海大道3688号,文山湖宿舍,976db4141af14935ba906fd6d6ceb5af,1,住宅/residential,2022,3,1,113.92896438,22.5329369
4403050070110400004,113.94516703708263,22.515132768893608,后海大道2002号,文德福花园5栋,97629d591d4c41eb94880cdd29626a86,2,商业/commercial,2022,12,1,113.92794695,22.50941465
4403050070090100021,113.93988847236092,22.519376676216584,登良路48号 龙城花园5栋,龙城花园5栋,8f06a31a8c024cf89d1120f63cd4996b,2,商业/commercial,2022,6,1,113.9226789,22.51366302
4403050070160600017,113.94668781020025,22.534539189355577,桂庙新村55号,桂庙新村55号,8f01b84df6e44a34ac6f93a12bb1eb10,1,住宅/residential,2022,7,1,113.92945922,22.52881371
4403050070060200002,113.94279799186697,22.516163352073587,华明路17号,怡海花园2栋,8ec09a378cdf458181318a8ddfd94be9,2,商业/commercial,2022,7,1,113.92558301,22.51044764
4403050070101100002,113.95143734139691,22.550743885470826,麻雀岭工业区4栋,深健大厦(工业区M-4),8ebf0e52c3134bf6be3e2f899345c9e0,5,公共/public,2022,6,1,113.93419275,22.54500761
4403050070060100126,113.94353649467696,22.516749960095805,后海村7号,后海村7号,8eb5a2b16059460dae9e91857d87470e,2,商业/commercial,2022,7,1,113.92631972,22.51103326
4403050070060100070,113.94377617068895,22.518039914460587,后海村80号,后海村80号,8ea408b9848246be834b5122f65da90f,2,商业/commercial,2022,8,1,113.92655853,22.51232257
4403050070150100052,113.95043982810127,22.541087687958772,南海大道3688号,学生活动中心,8e9e6d72736c47aaa568c16f5ee7b27a,1,住宅/residential,2022,4,1,113.93320027,22.5353554
4403050070160600009,113.94620537172824,22.534502166126174,桂庙新村46号,桂庙新村46号,8e5159a89c37403cbfc362e2d71b6b88,2,商业/commercial,2022,5,1,113.92897794,22.5287773
44030500701501T0008,113.94666215094759,22.54491951535615,南山区南海大道3688号深圳大学配电房,南山区南海大道3688号深圳大学配电房,8e00ae49befc436aa51077b4077de2fc,8,科教/education,2022,2,1,113.92943099,22.53919127
4403050070020200003,113.94368328237695,22.523095520174888,深圳市南山区创业路7号西海湾花园6、7栋,西海湾花园6、7栋,8d8b2ed1e84d44459bf06492e0b1488b,3,办公/office,2022,18,1,113.92646457,22.51737683
4403050070051200002,113.94020758906848,22.52424681768357,南海大道2706号,保利大厦,8d31c1bab6c9490dbe1d60ec322fe369,1,住宅/residential,2022,27,1,113.92299612,22.51853146
4403050070020300004,113.94206475656941,22.522326130254942,南商路112号,碧海天家园B1、B2栋,8cb9803a05424ff4965ef394bb8ac0c8,2,商业/commercial,2022,9,1,113.92484982,22.51660943
4403050070160500004,113.94390052816188,22.534835746242518,桂庙新村27号,桂庙新村27号,8c9c295bbe9949fab89609a6e14dafbf,3,办公/office,2022,4,1,113.92667835,22.52911353
4403050070060100081,113.94350556594368,22.517778773712074,后海村62号,后海村62号,8c56c3af47804b6297bb9955faeeea37,2,商业/commercial,2022,4,1,113.9262886,22.51206181
4403050070140200001,113.94929312596037,22.521963389060133,登良路8号,蔚蓝海岸三期39栋,8c49becf5b1845e4843397e437cce20f,2,商业/commercial,2022,18,1,113.93206133,22.516238
44030500701202T0009,113.93845282153208,22.517915699368118,深圳市地铁9号线西延线南油站项目临建（宿舍三栋）,深圳市地铁9号线西延线南油站项目临建（宿舍三栋）,8be7a606dc294893b8d76a66bf64c6e4,2,商业/commercial,2022,2,1,113.92124654,22.5122038
4403050070110400001,113.94535276976183,22.516319717348537,华明路1号,蔚蓝海岸四期东、西座,8bd85f845be94e50ada0da6734a92264,3,办公/office,2022,18,1,113.92813195,22.51060103
4403050070160300006,113.94575637155744,22.535407141805262,桂庙新村37号,桂庙新村37号,8bd30572ef2543e9a1df14ae415e7831,3,办公/office,2022,3,1,113.92852977,22.52968258
4403050070100400008,113.94700783474741,22.55672255711385,高新中二道19号,多普勒医药园锅炉房B,8bc172c1f6554c25b28da8fea97a0584,9,其他/other,2022,1,1,113.92977285,22.55099081
4403050070160300039,113.94622280761115,22.534993422393644,桂庙新村65号,桂庙新村65号,8b2dae8d0bcf4e5abf0dac1c0c6deead,2,商业/commercial,2022,3,1,113.92899521,22.5292684
4403050070020100004,113.9403842477416,22.52250909649068,南海大道2618号,粤海街道办事处,8b17b5d337f54cb8935ec8851093449c,7,混合/mixed,2022,8,1,113.92317285,22.51679406
4403050070100800009,113.95007980551568,22.55235798583886,科技中二路19号,劲嘉科技大厦,8b04ec71f72f47bf9c98fc193d30efbe,7,混合/mixed,2022,24,1,113.93283831,22.54662324
4403050070060100076,113.94351658678987,22.517842434506765,后海村63号,后海村63号,8acce850b02c48be8a8c2e076eb4018f,3,办公/office,2022,4,1,113.92629958,22.51212544
4403050070120100013,113.94198635612673,22.518299710942273,兴南路54号17栋,南油B区27栋,8a94b198aad74d2fa674864ae7279d8c,1,住宅/residential,2022,6,1,113.92477261,22.51258425
4403050070060100050,113.94331037392499,22.518271358078863,后海村104号,后海村104号,8a91737448ce4aafaf562d79107b180f,2,商业/commercial,2022,11,1,113.92609372,22.51255447
4403050070140300005,113.95456038458705,22.51683400716228,科苑南路3233号,深圳湾1号T2栋,8a2ad7c3369d46d0bad4d5f298db5ee3,3,办公/office,2022,35,1,113.93731601,22.51110228
4403050070041300006,113.95624744176553,22.543842762127852,高新南四道019号,高新工业村管理处,89d28bc31fa14ae0a09205bc87abd455,7,混合/mixed,2022,1,1,113.93899151,22.53810078
4403050070010400003,113.9486534669103,22.532260133047828,海天二路26号,深圳市软件产业基地3栋,89967e27eac4443fb103495e0dcc5874,1,住宅/residential,2022,3,1,113.93142066,22.52653272
4403050070060100073,113.94378220949773,22.517863040128727,后海村70号,后海村70号,88cdcdbc836d42f589f9ceb0556a7551,3,办公/office,2022,3,1,113.9265646,22.51214574
4403050070140400009,113.94775885451963,22.517945518330542,华明路1号,蔚蓝海岸二期13栋,887b2d1f1f654ce1b9cf4efd233b7549,2,商业/commercial,2022,12,1,113.93053188,22.51222334
4403050070010300005,113.94648422118676,22.533266033699718,勤学路8号,锦隆花园锦晖阁B.C栋,8867f1f4eb364a2bb530088fcd19a860,2,商业/commercial,2022,7,1,113.92925644,22.52754116
4403050070120500009,113.94036023795988,22.515998236447402,华明路5号旁,南油慢性病防冶院新增加办公楼,87fd6cc7aee64492a883c0dd17213540,8,科教/education,2022,6,1,113.92315054,22.5102851
4403050070160300063,113.94632400559776,22.53490575412349,桂庙新村65-1号,桂庙新村65-1号,b4676dab01904a8ca6f8eb440de4db06,4,工业/industrial,2022,1,1,113.92909619,22.52918063
4403050070150100098,113.9487041597805,22.53698071558939,南海大道3688号,"海滨小区9栋,10栋",b41db2326cb44453a90010453b2175fe,2,商业/commercial,2022,7,1,113.93147003,22.53125194
4403050070150100026,113.9491088421379,22.541050383961288,南海大道3688号,教学楼,b3feeb70924c4db18441b2a19c0dd385,1,住宅/residential,2022,6,1,113.93187267,22.53531996
4403050070150100021,113.94316328582053,22.536894530724663,南海大道3688号,新西南餐厅,b3e86b6f64d1424fb7e8ed2c94d526cf,1,住宅/residential,2022,6,1,113.92594224,22.53117258
4403050070041900009,113.95408520064082,22.54002526237962,科苑路与岗园路交汇处,深圳大学南校区女生公寓,b3d5dbd375eb412abcd5865652dd51c7,2,商业/commercial,2022,18,1,113.93683625,22.5342878
4403050070120400009,113.93864371660858,22.51642538922588,建南路27号,南油A区21栋,b1e859c20970412380f7f68650d79731,1,住宅/residential,2022,9,1,113.92143743,22.51071375
4403050070060100051,113.94364710796081,22.518308176076058,后海村92号,后海村92号,b1c50d7785b840989ab3c76ab69810f6,2,商业/commercial,2022,2,1,113.92642969,22.5125909
4403050070160500013,113.94454869449011,22.534482976984634,桂庙新村41号,桂庙新村41号,b14fae11abee4ae7a65593e99472f80d,4,工业/industrial,2022,6,1,113.92732513,22.52876011
4403050070051300007,113.94817871865908,22.523329055221726,创业路12号,创业污水泵站,b0d8790bd318492bb91295a7251d3a05,5,公共/public,2022,2,1,113.93094935,22.51760478
4403050070120100006,113.94257844818442,22.518926714314702,登良路28号,后海市场,b04dae84cd9745cc87ecd936687a9751,1,住宅/residential,2022,7,1,113.92536325,22.51321044
4403050070060100155,113.94389974371536,22.51734505366826,后海村23号,后海村23号,afd229b000ff404f968482906da324f3,1,住宅/residential,2022,9,1,113.926682,22.51162777
44030500700802T0002,113.95594000424961,22.558621212698142,高新中一道2号,高新中一道2号,afc69850f7514d47a09f117b30fc3c85,7,混合/mixed,2022,1,1,113.93868119,22.55287591
4403050070120100008,113.9429419788123,22.519709475729517,后海工业区13栋,后海工业区13栋,af997f5588a443bb8827a62a4d5b5a5a,5,公共/public,2022,4,1,113.92572578,22.51399258
4403050070140500008,113.94883083246016,22.514243956859424,教学楼之一楼牌1号,教学楼之四,af7e9aaa463a405f9dd7ab17ee0804e9,8,科教/education,2022,6,1,113.93160215,22.50852143
4403050070081000017,113.95743081972691,22.551212881543588,科苑路3号,综合实验楼11栋,ae4e326019a241d1bfa185c165c6ea6f,1,住宅/residential,2022,4,1,113.94016964,22.54546697
4403050070150100074,113.9475381124574,22.53706502665994,南海大道3688号,海涛楼,adf4e1ad595f4a81a24687cb1552ce8e,2,商业/commercial,2022,6,1,113.93030683,22.53133777
44030500701202T0015,113.93870800433044,22.51839306800479,深圳市地贴9号线西延线南油站项目临建（工人宿舍九栋）,深圳市地贴9号线西延线南油站项目临建（工人宿舍九栋）,acd226a971b64808bdd91534c3b4f826,2,商业/commercial,2022,2,1,113.92150109,22.5126808
4403050070120400022,113.93850236262398,22.513936344944142,东滨路10号,东滨华苑悦山阁、悦海阁,ac5975fb2d5d4f2d8693838e353fd689,1,住宅/residential,2022,20,1,113.92129699,22.50822556
4403050070160300027,113.94610637990588,22.535222440974266,桂庙新村66-1号,桂庙新村66-1号,ab0041a72f1248f99fbd9227483a97c1,2,商业/commercial,2022,8,1,113.928879,22.5294975
4403050070090100018,113.93982529598186,22.51978812399878,登良路48号 龙城花园7栋,龙城花园7栋,aafb84a29b2d4dddab1882830c2db3b6,2,商业/commercial,2022,6,1,113.92261575,22.51407441
4403050070010300019,113.94470771328865,22.53165729435673,书山路11号,学府小学垃圾房,aaaf33139ec742e5a17fc8dbbe2a74d2,8,科教/education,2022,1,1,113.9274845,22.52593502
4403050070160100002,113.95512106600732,22.545783609969195,南山区南海大道3688号,深圳大学东门,aa3ab34376ff40328a7e06c2527b4691,8,科教/education,2022,2,1,113.9378678,22.54004296
4403050070140400012,113.94778293715417,22.517368442705823,华明路1号,蔚蓝海岸二期11栋,aa02b19089774c8b949b3e5aff73f4ed,2,商业/commercial,2022,12,1,113.93055605,22.5116464
4403050070060100175,113.94361540238043,22.51931744157721,后海村146-1号,后海村146-1号,a9d5b54ea7fe44e0a9e814b63e9710b8,2,商业/commercial,2022,1,1,113.9263978,22.51359991
4403050070051300010,113.94740187877085,22.52439144062191,海德一道113号,学府中学教学楼附属楼,a99fcd2c252140dabce9a0968c9d68c7,8,科教/education,2022,4,1,113.93017414,22.51866788
4403050070070200001,113.94171247219232,22.51418880773294,兴南路52号,南海花园惠民地产,a8ccbb4492d84e9591bdf25ead676ee5,7,混合/mixed,2022,3,1,113.92450036,22.50847483
4403050070060100159,113.9438520294477,22.517003920417523,后海村17号B,后海村17号B,a8bc37c532d34e55b8cd1f41fe033299,2,商业/commercial,2022,8,1,113.92663448,22.51128679
4403050070150100022,113.94376453630268,22.53686808680981,南海大道3688号,西南餐厅,a81bdf9ed47b4acfa96ce6333faddb85,8,科教/education,2022,2,1,113.92654215,22.53114547
4403050070042300015,113.95412670152959,22.53591440325569,高新南九道53号,航空航天大厦2号楼,a81291e2f1ad4d7c81a4f54aa912830c,1,住宅/residential,2022,15,1,113.93687868,22.53017799
4403050070090200016,113.94394925006334,22.520480214535723,龙商街龙滨花园左侧 厂房,厂房,a7bf1aaf9b1e41d0a262ce515649e627,5,公共/public,2022,4,1,113.9267306,22.51476197
4403050070090100019,113.94016797813319,22.51979335675469,登良路48号 龙城花园8栋,龙城花园8栋,a6f01cb685d5435c89f4902382eb10ad,2,商业/commercial,2022,6,1,113.92295772,22.51407931
4403050070120100016,113.94187277876487,22.51786073444341,兴南路54号13栋,南油B区23栋,a6c859b34c544a4297fdb0ff65ad6b83,1,住宅/residential,2022,7,1,113.92465939,22.51214552
4403050070010300004,113.946186378953,22.533327629778142,勤学路8号,锦隆花园锦晖阁A栋,a5582be0ef434cf5a00ffccfe6a3a549,2,商业/commercial,2022,7,1,113.92895929,22.52760311
44030500700419T0003,113.95086526374293,22.534262203996757,深圳大学南校区南方电网10KV变深圳大学电站,深圳大学南校区南方电网10KV变深圳大学电站,a54267c7f7a84aa8aa7b10a981b6a8e1,9,其他/other,2022,1,1,113.93362634,22.52853116
4403050070060100111,113.94339216669988,22.51704757484755,后海村13号,后海村13号,a502353b119e48d19fc0129283799b87,2,商业/commercial,2022,7,1,113.92617564,22.51133095
4403050070041900017,113.95048084732822,22.536370860633074,白石路3883号深圳大学南校区,深圳大学南校区信息工程与电子科学院,a4b6a36600d34507a61f7d962d2c6654,9,其他/other,2022,10,1,113.93324238,22.53063979
4403050070050700003,113.94605347442952,22.526226317140598,南山区海德一道88号,中洲控股金融中心,a45cf8652b1c4b9794f9339f72c195f8,4,工业/industrial,2022,64,1,113.9288285,22.52050394
4403050070160300054,113.94715850449886,22.53541740798067,桂庙新村94号,桂庙新村祠堂,a390176ca06f4ad8b168f0ced758cca8,8,科教/education,2022,1,1,113.92992856,22.52969109
4403050070060100022,113.94361615484324,22.51908367504931,后海村142号,后海村142号,a3410af109bb47bfb7ee4d05bf7546d4,2,商业/commercial,2022,10,1,113.92639861,22.51336621
4403050070060100069,113.94376996288361,22.518103835912438,后海村82号,后海村82号,a333405550b7416eafefc5083017af82,2,商业/commercial,2022,10,1,113.92655232,22.51238648
4403050070010300020,113.94504739843171,22.533121730323185,勤学路8号,锦隆花园幼儿园门卫室,a2f1ebba153f4d16ba0f43ac557475a1,8,科教/education,2022,1,1,113.92782303,22.52739865
4403050070120100029,113.94234132264914,22.516654701449745,兴南路54号1栋,南油B区11栋,a1d83efa90d64b159da0943b70f45002,1,住宅/residential,2022,6,1,113.92512722,22.51093934
4403050070120200004,113.9401130082195,22.518429600052205,建南路2号5栋,南油A区28栋,a1c736bedc4b4b38973046ce27f2127f,2,商业/commercial,2022,6,1,113.92290321,22.512716
4403050070060100083,113.94349263710232,22.517700416523887,后海村60号,后海村60号,a199534cad864a20bcb7b3b54dcde20f,2,商业/commercial,2022,5,1,113.92627572,22.51198349
44030500701202T0016,113.93874163061098,22.518466469815394,深圳市地铁9号线西延线南油站项目临建（工人宿舍10）,深圳市地铁9号线西延线南油站项目临建（工人宿舍10）,a1920f478473493b9c8501a48d2f4dfc,2,商业/commercial,2022,2,1,113.92153463,22.51275415
4403050070110400006,113.94568142648045,22.514852707358177,后海大道2002号,文德福花园4栋,a13470c471e744f49e3b0fc2bdeef93f,2,商业/commercial,2022,12,1,113.92846021,22.50913405
4403050070100900003,113.95190945856461,22.553732762891084,高新中二道2号 深圳软件园2栋,深圳软件园2栋,97179b5f831341da9161595b18386ac2,7,混合/mixed,2022,6,2,113.93466287,22.54799502
4403050070120100024,113.94178742669821,22.5170416976202,兴南路54号6栋,南油B区16栋,96eb17294406427a9315b8c0d3a2130c,1,住宅/residential,2022,6,1,113.92457443,22.51132681
4403050070160300042,113.94652809218753,22.535302897783723,桂庙新村62号,桂庙新村62号,96d32190672d450fbb4798534fac0781,2,商业/commercial,2022,6,1,113.92929969,22.52957741
4403050070140400019,113.94731810584112,22.51590743494459,华明路1号,蔚蓝海岸一期9栋,96b69ccc60e04b788a4b827e061699b4,2,商业/commercial,2022,12,1,113.93009272,22.51018642
4403050070140200003,113.95008334772437,22.521846333599584,登良路8号,蔚蓝海岸三期40栋,95e0a2cf271b4f0b8dd8ad9a1d627676,2,商业/commercial,2022,31,1,113.93284958,22.51611988
4403050070101000008,113.95168194535105,22.55213674536786,高新中四道6号,凯丽花园6栋,951b88b7216d4fcdb08277c0ab14399b,2,商业/commercial,2022,8,1,113.93443636,22.54639975
4403050070051300003,113.94598798286172,22.52434459457367,后海大道2714号,乐安居家具装饰材料市场,94eb1694f0b84f7993d9427d94d06ccc,4,工业/industrial,2022,3,1,113.92876364,22.51862283
4403050070042300005,113.95571430220558,22.535887618844143,粤兴四道1号,中山大学深圳产学研大楼,94380c4b3699465cb04aa36c1e749858,1,住宅/residential,2022,18,1,113.93846189,22.53014866
4403050070120100005,113.94250424741983,22.519251227792182,兴南路72号,南油B区32栋,93d2d208d5f14856b870449fe017e1fa,2,商业/commercial,2022,8,1,113.92528913,22.51353494
4403050070160300018,113.94491654794577,22.534865804331336,桂庙新村35号,桂庙新村35号,93cc5f22ae784ae798b25fbbcc517dd9,4,工业/industrial,2022,5,1,113.92769204,22.5291424
44030500700802T0001,113.95727126439522,22.559147077077665,科苑路旁,科苑路旁,93959ce558694af9915445c89ba6ec5c,9,其他/other,2022,1,1,113.94000853,22.55339941
4403050070120400014,113.93921422420928,22.51604492289654,建南路7号,南油A区16栋,935c834529234cf2aa213a9e13a87197,1,住宅/residential,2022,9,1,113.92200688,22.51033287
4403050070120300003,113.94133912618621,22.51827789115655,南商路22号8栋,南油B区63栋,930304a785fc4c578f2f8affdd8eec4d,1,住宅/residential,2022,7,1,113.92412678,22.51256311
4403050070041200005,113.95455311878612,22.543630848150034,科技南一路28号,达实大厦,928a80525c53434db12d61419d9ad2a4,1,住宅/residential,2022,48,1,113.93730197,22.53789168
4403050070160300017,113.9476641680295,22.53615201182725,桂庙新村85号,桂庙新村85号,9233203ba36849a7be56601e6246de66,2,商业/commercial,2022,12,1,113.93043281,22.53042484
4403050070010100017,113.95414055602785,22.532312365992404,海云路12号,深圳市软件产业基地7栋,91f2027f77bf4bf1b68fdeeb4938791a,1,住宅/residential,2022,5,1,113.93689341,22.52657692
4403050070160600013,113.94599152184668,22.534367935203036,桂庙新村43-2号,桂庙新村43-2号,91c4b3a176444b2f96d296a1b6a7495d,2,商业/commercial,2022,7,1,113.92876463,22.52864337
4403050070110300016,113.94609646910205,22.516767073821725,登良路7-40,招商名仕花园8栋,91c2c2da616e46dfa986b9d8f8723fb1,2,商业/commercial,2022,7,1,113.92887379,22.51104735
4403050070070200012,113.94287042858095,22.51409720803713,兴南路52号,南海花园A12栋,919e5604b0934e08be225c34df7d0161,7,混合/mixed,2022,2,1,113.92565581,22.50838202
4403050070060100105,113.94320516664125,22.517195399652817,后海村32号,后海村32号,9195361f49ff4f24936032bf2db709ff,2,商业/commercial,2022,4,1,113.92598902,22.51147894
4403050070150100078,113.94225242063318,22.535880254512673,南海大道3688号,杜衡阁辛夷阁韵竹阁,9109d98b3b6d4b60b7a8f8cb4312d8e9,1,住宅/residential,2022,12,1,113.92503364,22.53015957
4403050070060100097,113.94344524725082,22.517488612082076,后海村42号,后海村42号,90b34b4930bd405285bd5bf4e3e16585,2,商业/commercial,2022,6,1,113.92622849,22.5117718
4403050070160500005,113.94405535710838,22.534868262027622,桂庙新村28号,桂庙新村28号,90636768559b4e879321a65fb9da38d1,1,住宅/residential,2022,4,1,113.92683282,22.52914586
4403050070150100094,113.94835702571555,22.53712493969658,南海大道3688号,海滨小区8栋,8fc994fad21b447ea7dd5209ac1b5b0e,2,商业/commercial,2022,7,1,113.93112372,22.53139659
4403050070041900015,113.95087973868402,22.534962216756377,白石路3883号深圳大学南校区,南校区土木工程建设与房地产管理学院,8f3f24e137f748f5a9884c302130deb7,9,其他/other,2022,6,1,113.9336406,22.52923096
4403050070120300013,113.94121035828847,22.517042901674962,华明路4号,南乐雅苑3栋,87cf8167ddd343a083a8b63b6080a13b,2,商业/commercial,2022,6,1,113.9239986,22.51132861
4403050070060100114,113.94349630933193,22.51728200939879,后海村29号,后海村29号,875c457480a9494ab6860a1d086c5e48,2,商业/commercial,2022,4,1,113.92627949,22.5115652
4403050070081000019,113.95563460334394,22.549584822483624,南山区深南西路北侧汇景花园,汇景豪苑,8758e3ed2b30432eb9a76077822eaa44,2,商业/commercial,2022,32,1,113.93837894,22.54384234
4403050070140200014,113.9469598770746,22.51928615497166,粤琴二路19号,南山附小羽毛球馆,874ce258d93c41b28c9f338841f1ebe8,9,其他/other,2022,1,1,113.9297345,22.51356462
4403050070160600006,113.94633504157876,22.53462868192599,桂庙新村48号,桂庙新村48号,870f45a78f104ec7a203469c999b7cc7,2,商业/commercial,2022,4,1,113.92910727,22.52890362
4403050070140400007,113.94739029945788,22.516809700385235,华明路1号,蔚蓝海岸二期1栋,86f89867b9cb4f5cacfc45ee4ed93af1,2,商业/commercial,2022,12,1,113.93016451,22.51108833
4403050070050800005,113.94193513898531,22.525932106672524,文心二路11号,天悦园,865d3395e2864869820efe7462bfac43,1,住宅/residential,2022,22,1,113.92471957,22.52021452
4403050070160400002,113.94785847091049,22.536105142964036,桂庙新村86号,桂庙新村86号,8620c58ca94445d5a754d24e86d1f6cb,2,商业/commercial,2022,8,1,113.93062665,22.53037773
4403050070100700003,113.94703264374171,22.554512344528547,高新中二道33号,现代豪园8栋9栋,861e5dac09be47b49a603c652db53df9,2,商业/commercial,2022,25,1,113.92979816,22.54878113
44030500701501T0002,113.95189758603308,22.541468256650525,南海大道3688运动广场足球场管理室,南海大道3688运动广场足球场管理室,85f25a3ad99e47ea95da29122bdbd8ee,8,科教/education,2022,1,1,113.93465414,22.53573375
4403050070070200005,113.94249886049052,22.514178538433107,兴南路52号,南海花园海明阁,85c2b3ef526e47cd8ba75cef40085233,2,商业/commercial,2022,3,1,113.92528504,22.50846373
4403050070100700009,113.94562987048076,22.553252724758334,南海大道4050号,上汽大厦大众特约维修站,85bf3e0ed3ba444a82a8c6d1163c0e76,5,公共/public,2022,3,1,113.92839904,22.54752358
4403050070060100008,113.94288789914077,22.517775778324108,后海工业区S5栋,后海工业区S5栋,84e5ee157fc64ce78dc9f89a96471883,3,办公/office,2022,7,1,113.92567231,22.5120595
4403050070080600013,113.95947617111523,22.556058176715727,文华路5号,科技园34区停车场旁岗亭,84d028bef6ab4102a4be78daa344b3b4,2,商业/commercial,2022,1,1,113.94220778,22.55030744
44030500700801T0007,113.9583927991397,22.558929407577807,科技园科苑路变电站旁B,科技园科苑路变电站旁B,84221d103de546e384374963b87db1c2,2,商业/commercial,2022,1,1,113.94112687,22.55317986
4403050070090100016,113.94009941833968,22.52015992546957,登良路48号 龙城花园15栋,龙城花园15栋,83e295000a954aa9a5cb9858fe96acdd,2,商业/commercial,2022,7,1,113.92288921,22.51444584
4403050070010300009,113.94640127549621,22.532957785082413,勤学路8号,锦隆花园锦绣豪苑F.G.H栋,83bbd1a31d744bfb8b6dc56e06aee71f,2,商业/commercial,2022,4,1,113.92917377,22.5272331
4403050070020200002,113.94224863194638,22.523174117276593,创业路7号西海湾花园1、2、3、5栋,1、2、3、5栋,82d87f3fe3754b2db6cf69e3dcf5809a,3,办公/office,2022,18,1,113.92503308,22.51745698
4403050070160600011,113.94648448792694,22.534631249207468,桂庙新村51号,桂庙新村51号,82b2dc3b1a3a4ece8fda3b6f84be53db,1,住宅/residential,2022,7,1,113.92925636,22.528906
4403050070110100001,113.94556552602884,22.52302676430007,后海大道2322号南粤明珠,南粤明珠,829352e9207f43e9979e2fd714ccfb66,3,办公/office,2022,32,1,113.92834251,22.51730589
4403050070051400003,113.9439333235583,22.525056140383228,南山区海德一道223号,海岸明珠,81fd30227f28403bbd5738139407f998,3,办公/office,2022,26,1,113.92671355,22.51933661
4403050070160300020,113.94557637585577,22.535037961871033,桂庙新村71号,桂庙新村71号,80b4c09538064fa186187b511156e124,1,住宅/residential,2022,5,1,113.92835029,22.52931372
4403050070120400005,113.93808929395595,22.514150309624743,东滨路12号,东滨市场,8079b1fef7d74dcdb9bce489abb9b24f,1,住宅/residential,2022,4,1,113.92088469,22.50843983
4403050070050600003,113.94386548655845,22.52677812891328,海德一道200,海印长城一期5-8栋,806a566d76994749b6d6c76fd39c9f37,3,办公/office,2022,22,1,113.92664543,22.52105819
4403050070042300003,113.95722218139402,22.536595671593275,粤兴三道6号,南大产学研大厦,8024ea56532142b19fe60b94ed28d730,7,混合/mixed,2022,12,1,113.93996531,22.530854
44030500701501T0015,113.94518790587067,22.541568463232043,南山区南海大道3688号正门门卫室B,南山区南海大道3688号正门门卫室B,7ff641b786cf46c9bbef98243fe3d1cc,9,其他/other,2022,1,1,113.92796107,22.53584292
4403050070150100004,113.94702058868135,22.546249541032047,南海大道3688号,深圳大学文科楼,7ff1188ca0bd4fdd8cd87e40f1ac8696,1,住宅/residential,2022,7,1,113.92978823,22.54052049
4403050070150100062,113.94532274022203,22.53695714967601,南海大道3688号,枕雨楼,7fb6c893dd2648ac94588e31b6ae5f6b,2,商业/commercial,2022,6,1,113.92809676,22.53123269
4403050070060200015,113.94360622395673,22.51597113203882,后海第二统建楼,后海第二统建楼,7fa718f19ee4474d9cb18b838df2a37c,1,住宅/residential,2022,9,1,113.92638949,22.51025458
4403050070160600025,113.9470577143679,22.534127855690343,学府路30号,武装部,7f887faa387c46a5a42ddca01a0069fd,1,住宅/residential,2022,6,1,113.92982834,22.52840202
4403050070041000003,113.95886561801835,22.543019762413326,高新南七道016号,德维森大厦,7f489dc60c1e4b39aa66b61359075cec,7,混合/mixed,2022,8,1,113.94160234,22.53727351
4403050070010300011,113.9456506566681,22.53230354988646,书山路3-1号,百果园水果店,7f3ee2987c83428080b1049d1dd01e06,4,工业/industrial,2022,1,1,113.92842509,22.52657997
4403050070060100112,113.94340797503568,22.516980332994354,后海村6号,后海村6号,7f2c81b254684c54aa5632f95e2870b1,2,商业/commercial,2022,6,1,113.92619143,22.51126371
4403050070090200023,113.94137801669319,22.51929342419989,登良路34号,南油B区68栋,7f1a926e61344263866e268cfc91a41e,2,商业/commercial,2022,7,1,113.92416533,22.51357831
4403050070140300003,113.9533138810443,22.520204896308154,中心路3333号,中铁南方总部大厦,7eff04340a48420caf8a1a60a5b5a17a,4,工业/industrial,2022,27,1,113.93607205,22.51447415
4403050070140100001,113.94825124996022,22.522392094538905,创业路3号,浪琴屿花园1-12栋,7ee9d034b26f4d15847dba8ee0897db2,2,商业/commercial,2022,12,1,113.93102194,22.51666799
4403050070051300004,113.9462702123866,22.524034975687954,创业路6号,乐安居家具装饰材料市场旁军事管理区,7e106a6c87ff49a6ad0658711c786b2b,8,科教/education,2022,6,1,113.92904528,22.51831295
4403050070010400002,113.95001071196634,22.533324091614283,高新南十道87、89、91号,深圳市软件产业基地2栋,7d79abfe290e40d7a9a5b5b336720e0e,1,住宅/residential,2022,30,1,113.93277422,22.52759452
4403050070020400005,113.94373740304755,22.521512119474398,龙城路6号,后海花园2栋,7c23b9f98ba447acbb27068032299981,1,住宅/residential,2022,8,1,113.92651897,22.51579382
4403050070150100029,113.94940739126487,22.5428203068249,南海大道3688号,红榴斋,7b9c2f61aa8d4340b8e100a3792d45f4,2,商业/commercial,2022,8,1,113.93217002,22.537089
