community_id,lng,lat,population,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level
166,113.916734,22.524137,979,0.04403665744537473,0.003106345603105335,0.13107850727178788,0.1134609279461042,-13.440479062791042,0.017617579325683683,0.8655952093720896,0.017617579325683683,0-NightAdv
167,113.902596,22.527544,3970,0.011918530241706743,0.0007862108438895508,0.03547642449689763,0.028716769898308448,-19.053934251971484,0.006759654598589179,0.8094606574802852,0.006759654598589179,0-NightAdv
168,113.931414,22.533753,3429,0.008995002635849663,0.0006583032501891209,0.026774319097118707,0.024044876900280076,-10.194254378376916,0.002729442196838631,0.8980574562162308,0.002729442196838631,0-NightAdv
169,113.911068,22.524193,1723,0.01915235336749311,0.0013526770160696192,0.057008456949006615,0.04940724860144352,-13.333474986636254,0.0076012083475630945,0.8666652501336375,0.0076012083475630945,0-NightAdv
170,113.916959,22.528174,2053,0.029255753407435667,0.002156589031469682,0.08708200640602815,0.07877056321882897,-9.54438641255724,0.008311443187199175,0.9045561358744276,0.008311443187199175,0-NightAdv
171,113.918437,22.53206,1370,0.03891415213481241,0.003001877874684795,0.11583097513488091,0.10964518851415982,-5.340356164245338,0.006185786620721098,0.9465964383575466,0.006185786620721097,0-NightAdv
172,113.915983,22.542979,2120,0.04033021506692125,0.0021905421876945094,0.12004599566803524,0.08001072033725033,-33.349946500085665,0.04003527533078491,0.6665005349991433,0.04003527533078491,0-NightAdv
173,113.919585,22.531654,1488,0.04408712355920883,0.0033464502857449784,0.1312287235518811,0.1222308793865573,-6.856611816213013,0.008997844165323787,0.9314338818378699,0.008997844165323787,0-NightAdv
174,113.912932,22.535608,2729,0.04192084007437207,0.002998880510455962,0.12478061368177663,0.10953570818896487,-12.217366979529595,0.015244905492811767,0.877826330204704,0.015244905492811767,0-NightAdv
175,113.928443,22.520203,2926,0.06784915890464167,0.0045724246473241555,0.20195825443606363,0.1670102460365048,-17.304570440631704,0.03494800839955883,0.8269542955936829,0.03494800839955883,0-NightAdv
176,113.916759,22.519841,2545,0.08123848033820368,0.007628348162898757,0.24181260235224045,0.278629480375015,15.225376041048772,-0.03681687802277456,1.1522537604104877,0.03681687802277456,2-Mild
177,113.915927,22.529525,1331,0.038779713331740705,0.0028210859380138277,0.11543080766876693,0.10304166671692157,-10.732958732643082,0.01238914095184536,0.8926704126735692,0.012389140951845361,0-NightAdv
178,113.924264,22.520402,3231,0.05922156772258049,0.0043607105367036636,0.17627756386824217,0.15927727536309624,-9.644045522351734,0.017000288505145927,0.9035595447764827,0.017000288505145927,0-NightAdv
179,113.921696,22.53337,1462,0.02036423362099201,0.0015914696132776076,0.06061571199141847,0.058129275422539615,-4.101967109172729,0.0024864365688788553,0.9589803289082727,0.0024864365688788553,1-None
180,113.896176,22.530416,1773,0.04821477194902933,0.004817998967426601,0.1435149873345401,0.17597997889903724,22.621324899551947,-0.03246499156449714,1.2262132489955195,0.03246499156449714,3-Moderate
181,113.931754,22.516751,1693,0.08036154595406966,0.0052776481227455345,0.2392023395231377,0.1927689091584372,-19.411779356869154,0.04643343036470052,0.8058822064313085,0.04643343036470052,0-NightAdv
182,113.899603,22.52091,2250,0.07269237572177852,0.0028890482839557335,0.21637446283179407,0.10552402760691855,-51.230830928069736,0.11085043522487552,0.48769169071930263,0.1108504352248755,0-NightAdv
183,113.932643,22.519115,2914,0.06109377368064529,0.004066392873647431,0.18185032929879044,0.14852716593293294,-18.32449987544738,0.0333231633658575,0.8167550012455262,0.03332316336585751,0-NightAdv
184,113.918192,22.531749,2084,0.03891415213481241,0.003001877874684795,0.11583097513488091,0.10964518851415982,-5.340356164245338,0.006185786620721098,0.9465964383575466,0.006185786620721097,0-NightAdv
185,113.918004,22.529994,2011,0.04170407282660072,0.0032441697874177164,0.12413538925032364,0.1184950296989372,-4.543716006732327,0.005640359551386434,0.9545628399326768,0.005640359551386435,1-None
186,113.932294,22.53543,932,0.008934317576837922,0.0005803464092050487,0.02659368533855457,0.0211974617546641,-20.291371862128557,0.005396223583890469,0.7970862813787144,0.005396223583890469,0-NightAdv
187,113.917513,22.528719,2734,0.03476044618740979,0.002778292376948517,0.10346714902235499,0.10147860910229729,-1.921904622720447,0.001988539920057694,0.9807809537727955,0.001988539920057694,1-None
188,113.915429,22.531288,2872,0.0449563090122094,0.0033758320358803448,0.1338159210898185,0.1233040634623107,-7.855461100515939,0.010511857627507795,0.9214453889948406,0.010511857627507795,0-NightAdv
189,113.923328,22.528768,3249,0.036371276012091544,0.0030288650058850563,0.10826190823290759,0.11063090785766233,2.1882115911519255,-0.0023689996247547446,1.0218821159115192,0.0023689996247547446,1-None
190,113.923291,22.530404,447,0.0362093242269314,0.00302397008014067,0.10777984625363213,0.1104521180872549,2.479379890127388,-0.002672271833622772,1.0247937989012739,0.002672271833622772,1-None
191,113.912148,22.530024,3067,0.03016045776282453,0.002300235911501906,0.0897749286963668,0.08401734203465869,-6.413356986538185,0.005757586661708114,0.9358664301346181,0.005757586661708114,0-NightAdv
192,113.920819,22.529204,2888,0.033588536222105225,0.0027175121582857795,0.09997886862551508,0.09925857923718912,-0.7204416275442291,0.0007202893883259676,0.9927955837245577,0.0007202893883259676,1-None
193,113.918457,22.529289,2890,0.04134964428785889,0.00313943422874231,0.12308040536898729,0.114669507624257,-6.833661068563229,0.008410897744730292,0.9316633893143677,0.008410897744730292,0-NightAdv
194,113.899513,22.535927,2727,0.003465585004667805,0.001163868542843202,0.010315581054235084,0.04251091853599908,312.10396498747036,-0.032195337481763994,4.121039649874704,0.032195337481763994,4-Severe
195,113.91941,22.530686,1802,0.04598426508467821,0.003611532822197169,0.13687571162199783,0.13191316024355718,-3.6255894633413535,0.004962551378440649,0.9637441053665865,0.004962551378440649,1-None
196,113.919647,22.522369,2500,0.04243264199954659,0.003420902450903389,0.12630403158546108,0.12495028438065235,-1.0718163053193928,0.001353747204808728,0.989281836946806,0.001353747204808728,1-None
197,113.927831,22.535617,1380,0.02147864642879607,0.0014658085760352036,0.06393284766441358,0.053539439095911905,-16.25675837725413,0.010393408568501676,0.8374324162274587,0.010393408568501676,0-NightAdv
198,113.928188,22.527372,1104,0.015406861279784786,0.0012265580234810975,0.04585971087389629,0.0448006852118398,-2.3092724351633236,0.0010590256620564842,0.9769072756483668,0.0010590256620564844,1-None
199,113.92805,22.524499,940,0.043973777660389235,0.003332971530337384,0.13089134074209172,0.12173856066497801,-6.992655148325159,0.009152780077113704,0.9300734485167484,0.009152780077113704,0-NightAdv
200,113.905481,22.535011,1401,0.04296070313272837,0.004316528613838849,0.12787584627579215,0.1576635070941458,23.29420425035551,-0.029787660818353656,1.232942042503555,0.029787660818353653,3-Moderate
201,113.920767,22.4872,2020,0.10175994088507183,0.008107871151512229,0.30289631241486453,0.2961443129825601,-2.229145471753545,0.006751999432304423,0.9777085452824645,0.006751999432304424,1-None
202,113.904135,22.481268,1199,0.013217444533160205,0.001981056873547007,0.039342743065896885,0.072359157642328,83.91996084546133,-0.03301641457643112,1.8391996084546134,0.03301641457643112,4-Severe
203,113.900243,22.488274,3116,0.005279315757987111,0.000515507943658576,0.015714290527880672,0.018829202260244014,19.822159497667364,-0.0031149117323633416,1.1982215949766737,0.003114911732363342,2-Mild
204,113.915129,22.476634,2891,0.04565550170501492,0.004409449327986181,0.1358971220661182,0.16105748567850925,18.51427258345452,-0.025160363612391046,1.1851427258345453,0.025160363612391046,2-Mild
205,113.906476,22.487872,2933,0.012761704374200815,0.0012921268372135294,0.03798619733318986,0.047195621062818494,24.244131753567352,-0.009209423729628637,1.2424413175356734,0.009209423729628637,3-Moderate
206,113.90692,22.474455,3291,0.01929752363839138,0.0024368559059452966,0.05744056745678505,0.08900746011103844,54.95574652531503,-0.03156689265425339,1.5495574652531503,0.03156689265425339,4-Severe
207,113.904924,22.471066,4749,0.015615852669672031,0.0006638941477045757,0.04648178986463389,0.024249087410379445,-47.83099471642852,0.022232702454254443,0.5216900528357148,0.022232702454254443,0-NightAdv
208,113.895989,22.494499,565,0.03835087187808903,0.003402130824995982,0.11415432800700664,0.1242646407444831,8.856705579183904,-0.010110312737476451,1.088567055791839,0.010110312737476453,2-Mild
209,113.912976,22.478941,3644,0.04565550170501492,0.004409449327986181,0.1358971220661182,0.16105748567850925,18.51427258345452,-0.025160363612391046,1.1851427258345453,0.025160363612391046,2-Mild
210,113.897035,22.502307,4857,0.033496712166410106,0.0017223193978013608,0.09970554724168644,0.06290863350773507,-36.905583241778494,0.03679691373395137,0.630944167582215,0.03679691373395137,0-NightAdv
211,113.894739,22.486813,1721,0.0016097906167080994,0.0005810575246949448,0.004791665927868721,0.021223435626753478,342.9239422413871,-0.016431769698884758,4.429239422413871,0.016431769698884758,4-Severe
212,113.918666,22.481446,3057,0.09645104530029652,0.008226771107551375,0.28709397525116537,0.3004871972165186,4.665100322511518,-0.013393221965353252,1.0466510032251153,0.013393221965353252,1-None
213,113.902506,22.464289,1473,0.006669187945808559,0.00026353298311479207,0.019851352290667673,0.009625682595883197,-51.511199564936796,0.010225669694784476,0.48488800435063206,0.010225669694784476,0-NightAdv
214,113.89658,22.487154,4763,0.007360439547115051,0.000515507943658576,0.0219089159956533,0.018829202260244014,-14.056896909095357,0.003079713735409287,0.8594310309090465,0.003079713735409287,0-NightAdv
215,113.882483,22.497282,2141,0.03806119540996139,0.0022570170767101556,0.11329208365794281,0.08243875107062709,-27.233440846996565,0.03085333258731572,0.7276655915300343,0.03085333258731572,0-NightAdv
216,113.904509,22.491244,5098,0.00032138745251876483,0.0,0.0009566345398557718,0.0,-100.0,0.0009566345398557718,0.0,0.0009566345398557719,0-NightAdv
217,113.902686,22.494409,2427,0.0013832521830699244,7.469375560203167e-05,0.0041173568080674445,0.002728229213746843,-33.738334059335834,0.0013891275943206014,0.6626166594066416,0.0013891275943206014,0-NightAdv
218,113.903162,22.488066,2360,0.0018466852037186915,0.00020425757797166164,0.005496800936915065,0.00746061684621336,35.72652406074641,-0.0019638159092982945,1.3572652406074641,0.0019638159092982945,3-Moderate
219,113.909068,22.491059,3297,0.048276592637125054,0.0039037052867222574,0.14369900138065964,0.14258491515459393,-0.7752915576041381,0.001114086226065708,0.9922470844239586,0.001114086226065708,1-None
220,113.907594,22.487536,1348,0.015257245801160661,0.0014529295644277827,0.04541436886247929,0.05306902633612567,16.855144451804865,-0.007654657473646374,1.1685514445180487,0.007654657473646374,2-Mild
221,113.90685,22.490484,4682,0.01728185999659264,0.001390243282958963,0.0514407891662385,0.050779376511639676,-1.2857747039248835,0.0006614126545988266,0.9871422529607512,0.0006614126545988266,1-None
222,113.907554,22.474747,2013,0.01929752363839138,0.0024368559059452966,0.05744056745678505,0.08900746011103844,54.95574652531503,-0.03156689265425339,1.5495574652531503,0.03156689265425339,4-Severe
223,113.913829,22.474467,2304,0.04565550170501492,0.004409449327986181,0.1358971220661182,0.16105748567850925,18.51427258345452,-0.025160363612391046,1.1851427258345453,0.025160363612391046,2-Mild
224,113.902743,22.488329,1272,0.0024135616101491225,0.00020425757797166164,0.007184152281750178,0.00746061684621336,3.848255905786985,-0.00027646456446318163,1.03848255905787,0.0002764645644631817,1-None
225,113.910138,22.50907,1988,0.05779060302303907,0.005045260274929415,0.17201818707500616,0.18428081922077652,7.128683515553743,-0.012262632145770364,1.0712868351555374,0.012262632145770365,2-Mild
226,113.911132,22.492791,3064,0.04220633471140329,0.0028185885269768826,0.1256304104880527,0.10295044744839223,-18.052924408630595,0.02267996303966048,0.819470755913694,0.02267996303966048,0-NightAdv
227,113.88983,22.501236,2577,0.0726656080405927,0.006375637128613981,0.2162947867642516,0.23287354251150522,7.6648891983344365,-0.01657875574725362,1.0766488919833443,0.016578755747253624,2-Mild
228,113.911484,22.509138,2809,0.044107773605397964,0.0037545950510933265,0.13129019000702524,0.1371385843651904,4.45455548343119,-0.005848394358165171,1.0445455548343119,0.005848394358165172,1-None
229,113.909753,22.48415,1696,0.04974568796673779,0.004600677740887414,0.14807187693517831,0.1680422053297112,13.486915144106218,-0.019970328394532888,1.1348691514410623,0.019970328394532885,2-Mild
230,113.911273,22.464925,1502,0.011438124895850327,0.000975388432381376,0.034046460933056334,0.035626582095454655,4.641073166180841,-0.0015801211623983208,1.0464107316618083,0.0015801211623983208,1-None
231,113.917025,22.500611,2352,0.10408823975086418,0.006058948927464691,0.30982667356203447,0.22130633726040214,-28.57092169758215,0.08852033630163234,0.7142907830241785,0.08852033630163232,0-NightAdv
232,113.920058,22.49675,4602,0.13428501391988265,0.008355728503285363,0.39970970084238855,0.3051974347930666,-23.64522698601942,0.09451226604932195,0.7635477301398058,0.09451226604932195,0-NightAdv
233,113.883795,22.491701,2286,0.011029824604638142,0.0007987032370459627,0.032831123625561606,0.02917306121321466,-11.142056708345054,0.003658062412346945,0.8885794329165495,0.0036580624123469445,0-NightAdv
234,113.901972,22.477695,1985,0.019601982373282294,0.0017078629860740897,0.05834681236297173,0.062380605368268734,6.913476232776938,-0.004033793005297007,1.0691347623277694,0.004033793005297007,2-Mild
235,113.911294,22.468208,2591,0.01929752363839138,0.0024368559059452966,0.05744056745678505,0.08900746011103844,54.95574652531503,-0.03156689265425339,1.5495574652531503,0.03156689265425339,4-Severe
236,113.90699,22.508711,4378,0.034083488046699785,0.002669542534918325,0.10145213090523693,0.09750646318962004,-3.889191562967172,0.003945667715616885,0.9611080843703282,0.003945667715616885,1-None
237,113.898571,22.5034,3118,0.027525333463897197,0.0012458906197517054,0.08193127798315196,0.04550681858936154,-44.45733093688665,0.036424459393790416,0.5554266906311335,0.036424459393790416,0-NightAdv
238,113.897307,22.475691,2692,0.022162898965905946,0.0016327867775444717,0.06596957811500587,0.05963840685760391,-9.597107391477811,0.006331171257401957,0.9040289260852219,0.0063311712574019565,0-NightAdv
239,113.906739,22.487598,4069,0.023283834727337603,0.0024238876111296066,0.06930612986256497,0.08853378623450779,27.74308190353657,-0.01922765637194282,1.2774308190353658,0.01922765637194282,3-Moderate
240,113.927916,22.490717,3760,0.33595635441640986,0.02737810856421781,1.0,1.0,0.0,0.0,1.0,0.0,1-None
241,113.909985,22.490741,1766,0.0544624209393245,0.004598399225321427,0.16211159641237097,0.1679589813348672,3.607012115050646,-0.005847384922496229,1.0360701211505066,0.005847384922496229,1-None
242,113.919725,22.472712,2312,0.04565550170501492,0.004409449327986181,0.1358971220661182,0.16105748567850925,18.51427258345452,-0.025160363612391046,1.1851427258345453,0.025160363612391046,2-Mild
243,113.90424,22.487167,1896,0.0010734596676348963,0.00013011996523133558,0.0031952354927163207,0.004752701046755204,48.743372987349254,-0.001557465554038883,1.4874337298734925,0.001557465554038883,3-Moderate
244,113.925259,22.492423,3679,0.30915851332995414,0.022516069009209272,0.9202341591871174,0.8224114151785107,-10.63020134951497,0.09782274400860669,0.8936979865048503,0.09782274400860669,0-NightAdv
245,113.886264,22.495729,3588,0.054724603001057234,0.004185084441394984,0.16289200154025782,0.15286243867352975,-6.157185602664058,0.01002956286672807,0.9384281439733594,0.01002956286672807,0-NightAdv
246,113.90501,22.500769,1387,0.006112073530221596,0.00016592630737650478,0.018193058264484637,0.006060546768134466,-66.68758666064689,0.012132511496350171,0.3331241333935312,0.012132511496350173,0-NightAdv
247,113.918633,22.491734,2741,0.06282637842672052,0.004980236937818219,0.18700756095492313,0.1819058071939713,-2.728100262310563,0.005101753760951844,0.9727189973768944,0.005101753760951844,1-None
248,113.907447,22.500446,644,0.003756830116596143,0.0002793536187037992,0.011182494592555442,0.010203539738640098,-8.754351239007676,0.0009789548539153436,0.9124564876099233,0.0009789548539153436,0-NightAdv
249,113.893334,22.490536,1806,0.02848431723566573,0.0028874725647811913,0.0847857671427167,0.1054664736246613,24.391719481801168,-0.020680706481944602,1.2439171948180117,0.020680706481944602,3-Moderate
250,113.914466,22.478154,2271,0.046427297326717715,0.004476427149077895,0.13819443125987785,0.16350388627388315,18.31438125492212,-0.025309455014005305,1.1831438125492213,0.025309455014005305,2-Mild
251,113.88995,22.499642,2102,0.05927568437363015,0.0044119175413280965,0.17643864625390998,0.16114763848567362,-8.66647307315616,0.015291007768236359,0.9133352692684384,0.015291007768236357,0-NightAdv
252,113.904034,22.48796,3256,0.0009380266849203661,0.0001291655902867476,0.0027921087742180475,0.004717841993495574,68.97056579813385,-0.001925733219277527,1.6897056579813385,0.001925733219277527,4-Severe
253,113.893846,22.470759,2993,0.013005907577851214,0.00042661191331700994,0.03871308700335134,0.015582227395890167,-59.74945786539515,0.023130859607461175,0.40250542134604855,0.023130859607461175,0-NightAdv
254,113.890219,22.496424,3452,0.059206694689391895,0.004666178951011452,0.17623329313785388,0.17043467192287995,-3.2903097432549884,0.005798621214973931,0.9670969025674501,0.005798621214973931,1-None
255,113.906882,22.490565,4139,0.01728185999659264,0.001390243282958963,0.0514407891662385,0.050779376511639676,-1.2857747039248835,0.0006614126545988266,0.9871422529607512,0.0006614126545988266,1-None
256,113.900607,22.499667,891,0.01768469591760674,0.0006785197132602419,0.05263986135439184,0.024783293983538457,-52.91915034371431,0.02785656737085338,0.47080849656285695,0.027856567370853385,0-NightAdv
257,113.904686,22.486461,1054,0.004499655688297331,0.0008020862899732051,0.013393572198131773,0.02929662902358064,118.73648486150049,-0.015903056825448868,2.1873648486150046,0.015903056825448868,4-Severe
