community_id,lng,lat,community_type,SAI,SAI_night,spatial_deprivation,TPI,TPI_deprivation,TPI_norm,SAII,vulnerability,vulnerability_weighted,deprivation_type,illusion_flag,illusion_type
147,113.901921,22.539386,urban_village,0.06182284125496829,0.06952064973914301,0.9381771587450317,12.451398751519042,12.451398751519042,0.4672031924317404,0.4383193636322185,0.7026901755883861,0.7497875722197151,4-Dual Deprived,0,Dual Deprivation
148,113.907436,22.53814,urban_village,0.08515195025719778,0.07998865273750576,0.9148480497428022,-6.06362802507342,0.0,0.0,0.0,0.4574240248714011,0.5489088298456813,3-Spatially Isolated,0,Night Advantage
149,113.919522,22.547004,commodity_housing,0.14695381805394794,0.09794643521353029,0.8530461819460521,-33.34883263967095,0.0,0.0,0.0,0.42652309097302604,0.5118277091676312,3-Spatially Isolated,0,Night Advantage
150,113.914999,22.528016,urban_village,0.10898122629129267,0.10893211206435807,0.8910187737087073,-0.045066685892598636,0.0,0.0,0.0,0.44550938685435365,0.5346112642252243,3-Spatially Isolated,0,Normal
151,113.91842,22.535146,commodity_housing,0.10557927197819501,0.1015405243053831,0.894420728021805,-3.8253225250937737,0.0,0.0,0.0,0.4472103640109025,0.536652436813083,3-Spatially Isolated,0,Normal
152,113.917874,22.537903,commodity_housing,0.10140642717392037,0.09117172102372233,0.8985935728260797,-10.09275884717315,0.0,0.0,0.0,0.44929678641303983,0.5391561436956478,3-Spatially Isolated,0,Night Advantage
153,113.922413,22.517902,urban_village,0.2662337343826858,0.2642379309255166,0.7337662656173142,-0.7496433394501506,0.0,0.0,0.0,0.3668831328086571,0.44025975937038847,3-Spatially Isolated,0,Normal
154,113.925161,22.536906,urban_village,0.09465407400404992,0.0914952855933728,0.9053459259959501,-3.3371922380667516,0.0,0.0,0.0,0.45267296299797505,0.5432075555975701,3-Spatially Isolated,0,Normal
155,113.925067,22.530775,urban_village,0.0999766291354326,0.1027107037232792,0.9000233708645674,2.734713714085033,2.734713714085033,0.10261232517764456,0.09235349079863478,0.501317848021106,0.5810589525897982,3-Spatially Isolated,1,Accessibility Illusion
156,113.916753,22.525738,urban_village,0.13410237651600432,0.14659140693090345,0.8658976234839957,9.313056740205223,9.313056740205223,0.3494458676613336,0.30258434634425163,0.6076717455726647,0.6593169211549308,4-Dual Deprived,1,Accessibility Illusion
157,113.917515,22.544548,urban_village,0.12096501771329708,0.08893499907185906,0.879034982286703,-26.478745051196007,0.0,0.0,0.0,0.4395174911433515,0.5274209893720218,3-Spatially Isolated,0,Night Advantage
158,113.923701,22.51061,urban_village,0.3463869988911612,0.33157360642196143,0.6536130011088388,-4.276544014821501,0.0,0.0,0.0,0.3268065005544194,0.39216780066530327,1-Well-Served,0,Normal
159,113.902028,22.540577,urban_village,0.056998796717518736,0.057609042357366136,0.9430012032824813,1.0706289869095411,1.0706289869095411,0.0401722963480769,0.03788252379485694,0.49158674981527906,0.5818696405087195,3-Spatially Isolated,0,Normal
160,113.923023,22.525156,urban_village,0.14983189518931042,0.1514129308136031,0.8501681048106896,1.0552063179172004,1.0552063179172004,0.039593604722113145,0.0336612198892225,0.4448808547664014,0.525938304775259,3-Spatially Isolated,1,Accessibility Illusion
161,113.908441,22.522109,urban_village,0.1553853387226236,0.1473439974632631,0.8446146612773764,-5.1750965216319464,0.0,0.0,0.0,0.4223073306386882,0.5067687967664258,3-Spatially Isolated,0,Night Advantage
162,113.909864,22.5319,commodity_housing,0.09544518034349146,0.10163227896178681,0.9045548196565085,6.482358350656366,6.482358350656366,0.243231991549843,0.22001667025106164,0.5738934056031758,0.6400256884138422,3-Spatially Isolated,1,Accessibility Illusion
163,113.924869,22.53933,urban_village,0.09973962839433707,0.09177832904389757,0.900260371605663,-7.982082426619027,0.0,0.0,0.0,0.4501301858028315,0.5401562229633977,3-Spatially Isolated,0,Night Advantage
164,113.900105,22.538303,urban_village,0.045941255772915766,0.06612434099706897,0.9540587442270843,43.932375997549364,43.932375997549364,1.0,0.9540587442270843,0.9770293721135421,0.9724352465362506,4-Dual Deprived,0,Dual Deprivation
165,113.926591,22.53636,commodity_housing,0.08836363796222972,0.08718569347441688,0.9116363620377703,-1.333064725465862,0.0,0.0,0.0,0.45581818101888516,0.5469818172226621,3-Spatially Isolated,0,Normal
166,113.916734,22.524137,commodity_housing,0.15043996167396054,0.1659674432823293,0.8495600383260394,10.321380991854099,10.321380991854099,0.3872803566836395,0.32901791466707503,0.6184201975048395,0.6646481656690795,4-Dual Deprived,1,Accessibility Illusion
167,113.902596,22.527544,commodity_housing,0.07850117290356272,0.08411010816501628,0.9214988270964373,7.145033703310445,7.145033703310445,0.26809699238101825,0.2470510640271908,0.5947979097387277,0.6601380932102697,3-Spatially Isolated,0,Normal
168,113.931414,22.533753,urban_village,0.06239851980598363,0.05847840057426003,0.9376014801940163,-6.282391383501509,0.0,0.0,0.0,0.4688007400970082,0.5625608881164098,3-Spatially Isolated,0,Night Advantage
169,113.911068,22.524193,urban_village,0.12856475881621937,0.12609195813420243,0.8714352411837807,-1.9233891968418477,0.0,0.0,0.0,0.43571762059189034,0.5228611447102683,3-Spatially Isolated,0,Normal
170,113.916959,22.528174,commodity_housing,0.1160881083894777,0.11388858264460974,0.8839118916105223,-1.8947037516439706,0.0,0.0,0.0,0.44195594580526115,0.5303471349663134,3-Spatially Isolated,0,Normal
171,113.918437,22.53206,commodity_housing,0.10706019918555663,0.1099131667614253,0.8929398008144434,2.6648255818428934,2.6648255818428934,0.0999899725289001,0.08928502615339771,0.4964648866716717,0.575759869500226,3-Spatially Isolated,1,Accessibility Illusion
172,113.915983,22.542979,commodity_housing,0.11112799115095316,0.07976725387261878,0.8888720088490468,-28.220376300814102,0.0,0.0,0.0,0.4444360044245234,0.5333232053094281,3-Spatially Isolated,0,Night Advantage
173,113.919585,22.531654,commodity_housing,0.11122892036748588,0.11341132353313657,0.8887710796325141,1.9620824857782586,1.9620824857782586,0.07362154400991881,0.0654326991539082,0.48119631182121647,0.562711265383476,3-Spatially Isolated,1,Accessibility Illusion
174,113.912932,22.535608,urban_village,0.0969662397932135,0.09232328892294385,0.9030337602067865,-4.788213794998171,0.0,0.0,0.0,0.45151688010339325,0.5418202561240719,3-Spatially Isolated,0,Normal
175,113.928443,22.520203,commodity_housing,0.2188971785569685,0.20287534029761456,0.7811028214430316,-7.319344344671038,0.0,0.0,0.0,0.3905514107215158,0.46866169286581894,3-Spatially Isolated,0,Night Advantage
176,113.916759,22.519841,commodity_housing,0.1970513793204989,0.2063247312190481,0.8029486206795011,4.7060578467031835,4.7060578467031835,0.1765813860454782,0.14178578036289124,0.4897650033624897,0.552401726825892,3-Spatially Isolated,1,Accessibility Illusion
177,113.915927,22.529525,urban_village,0.11005197663954118,0.10883060875188104,0.8899480233604589,-1.109810041541143,0.0,0.0,0.0,0.44497401168022943,0.5339688140162753,3-Spatially Isolated,0,Normal
178,113.924264,22.520402,commodity_housing,0.2183586080946883,0.21129219525595158,0.7816413919053117,-3.236150340211208,0.0,0.0,0.0,0.39082069595265584,0.468984835143187,3-Spatially Isolated,0,Normal
179,113.921696,22.53337,urban_village,0.1121983954376212,0.1149376303829334,0.8878016045623788,2.4414207838071444,2.4414207838071444,0.09160734524904236,0.08132914810179961,0.48970447490571056,0.5693239008370442,3-Spatially Isolated,1,Accessibility Illusion
180,113.896176,22.530416,urban_village,0.055438258226287555,0.07444204151155942,0.9445617417737124,34.27918533750165,34.27918533750165,1.0,0.9445617417737124,0.9722808708868562,0.9667370450642274,4-Dual Deprived,0,Dual Deprivation
181,113.931754,22.516751,commodity_housing,0.24040423664537472,0.2144849784560415,0.7595957633546253,-10.781531370250871,0.0,0.0,0.0,0.37979788167731265,0.4557574580127752,3-Spatially Isolated,0,Night Advantage
182,113.899603,22.52091,commodity_housing,0.13932141031839818,0.15937935455941155,0.8606785896816018,14.396885730035283,14.396885730035283,0.5402020374077943,0.4649403276992683,0.700440313544698,0.7324879687720788,4-Dual Deprived,1,Accessibility Illusion
183,113.932643,22.519115,commodity_housing,0.1903105175792256,0.17946950967718747,0.8096894824207744,-5.696483851726718,0.0,0.0,0.0,0.4048447412103872,0.4858136894524646,3-Spatially Isolated,0,Night Advantage
184,113.918192,22.531749,commodity_housing,0.1072628368660628,0.10853642843155356,0.8927371631339371,1.1873558472829382,1.1873558472829382,0.044552138556755015,0.039773349786707574,0.46864465084534607,0.5534631533030642,3-Spatially Isolated,1,Accessibility Illusion
185,113.918004,22.529994,urban_village,0.11204293174841885,0.11223617132593426,0.8879570682515812,0.17246922630452796,0.17246922630452796,0.0064714153593288,0.005746339009907854,0.447214241805455,0.5353628070946802,3-Spatially Isolated,1,Accessibility Illusion
186,113.932294,22.53543,urban_village,0.05678476533698168,0.04993363358978334,0.9432152346630183,-12.065087715941425,0.0,0.0,0.0,0.47160761733150913,0.565929140797811,3-Spatially Isolated,0,Night Advantage
187,113.917513,22.528719,commodity_housing,0.11481354191457542,0.11260847361034657,0.8851864580854246,-1.920564654184686,0.0,0.0,0.0,0.4425932290427123,0.5311118748512548,3-Spatially Isolated,0,Normal
188,113.915429,22.531288,commodity_housing,0.1032977069386153,0.10413458537108547,0.8967022930613847,0.8101616747092801,0.8101616747092801,0.03039900402867136,0.02725885661929188,0.46355064854502803,0.5501809774482994,3-Spatially Isolated,1,Accessibility Illusion
189,113.923328,22.528768,commodity_housing,0.11569938549294641,0.11622544188222023,0.8843006145070536,0.4546751800214959,0.4546751800214959,0.017060388143107515,0.015086511718678825,0.45068050132508053,0.5374045239614751,3-Spatially Isolated,1,Accessibility Illusion
190,113.923291,22.530404,urban_village,0.10821760502662037,0.11010085191939856,0.8917823949733796,1.7402407790441596,1.7402407790441596,0.0652975672689095,0.058231220925003484,0.4785399811211446,0.5611884638915916,3-Spatially Isolated,1,Accessibility Illusion
191,113.912148,22.530024,urban_village,0.09917455607440115,0.09870907131463588,0.9008254439255988,-0.46935905557878993,0.0,0.0,0.0,0.4504127219627994,0.5404952663553593,3-Spatially Isolated,0,Normal
192,113.920819,22.529204,commodity_housing,0.11525088365145608,0.11658630062873125,0.8847491163485439,1.158704328301519,1.158704328301519,0.04347707210010455,0.038466301121989434,0.46411309422432423,0.5482402986491681,3-Spatially Isolated,1,Accessibility Illusion
193,113.918457,22.529289,commodity_housing,0.11369127430077802,0.11373062140097727,0.8863087256992219,0.03460872476031131,0.03460872476031131,0.0012985935971278925,0.001150954836271591,0.4438036596481749,0.5323046728583843,3-Spatially Isolated,1,Accessibility Illusion
194,113.899513,22.535927,urban_village,0.0374950303609351,0.06421847761415991,0.9625049696390648,71.27197123453229,71.27197123453229,1.0,0.9625049696390648,0.9812524848195324,0.9775029817834389,4-Dual Deprived,0,Dual Deprivation
195,113.91941,22.530686,commodity_housing,0.11169094065269278,0.11222094221010692,0.8883090593473072,0.4745251085871009,0.4745251085871009,0.017805200045807303,0.015816520504181714,0.45305712969655726,0.5401075156267072,3-Spatially Isolated,1,Accessibility Illusion
196,113.919647,22.522369,commodity_housing,0.17921347384417674,0.18404748051808414,0.8207865261558233,2.6973455567913915,2.6973455567913915,0.10121019175221306,0.08307196169986371,0.46099835895401814,0.5329559923943792,3-Spatially Isolated,1,Accessibility Illusion
197,113.927831,22.535617,urban_village,0.08398274132146462,0.0845480886353325,0.9160172586785353,0.6731708264962176,0.6731708264962176,0.02525881352507299,0.023137509122709673,0.47063803610180416,0.5597138806171504,3-Spatially Isolated,0,Normal
198,113.928188,22.527372,urban_village,0.10955966121539788,0.10478024939328487,0.8904403387846022,-4.36238280503308,0.0,0.0,0.0,0.4452201693923011,0.5342642032707613,3-Spatially Isolated,0,Normal
199,113.92805,22.524499,commodity_housing,0.14691854351329292,0.14131167458956942,0.8530814564867071,-3.816311263129424,0.0,0.0,0.0,0.42654072824335354,0.5118488738920243,3-Spatially Isolated,0,Normal
200,113.905481,22.535011,commodity_housing,0.07223512051048403,0.08349881980233102,0.9277648794895159,15.593106528024975,15.593106528024975,0.5850868079325392,0.5428229918524378,0.7564258437110276,0.7906936508667252,4-Dual Deprived,0,Dual Deprivation
201,113.920767,22.4872,high_end,0.6005891485344413,0.6207647848814156,0.39941085146555866,3.359307506005878,3.359307506005878,0.1260484241559111,0.050345108418004346,0.2627296378107349,0.29006588054169963,1-Well-Served,1,Accessibility Illusion
202,113.904135,22.481268,commodity_housing,0.05103563175387919,0.07123476502455633,0.9489643682461208,39.578491686138115,39.578491686138115,1.0,0.9489643682461208,0.9744821841230604,0.9693786209476725,4-Dual Deprived,0,Dual Deprivation
203,113.900243,22.488274,commodity_housing,0.0383597802061408,0.05056322617705434,0.9616402197938592,31.813127982834366,31.813127982834366,1.0,0.9616402197938592,0.9808201098969296,0.9769841318763155,4-Dual Deprived,0,Dual Deprivation
204,113.915129,22.476634,commodity_housing,0.08538638365699608,0.0953371374715392,0.9146136163430039,11.653794654796593,11.653794654796593,0.43727537566818997,0.3999380126776288,0.6759444960055969,0.7236783200730783,4-Dual Deprived,0,Dual Deprivation
205,113.906476,22.487872,high_end,0.06825588737999597,0.07168122515151197,0.931744112620004,5.018377026506701,5.018377026506701,0.18830027167220867,0.17544766953532775,0.5600221921461064,0.6343665762408859,3-Spatially Isolated,0,Normal
206,113.90692,22.474455,high_end,0.04479834587388262,0.06024307580130563,0.9552016541261173,34.47611653096162,34.47611653096162,1.0,0.9552016541261173,0.9776008270630587,0.9731209924756704,4-Dual Deprived,0,Dual Deprivation
207,113.904924,22.471066,urban_village,0.047963395289547905,0.03736727690265866,0.952036604710452,-22.092094029044542,0.0,0.0,0.0,0.476018302355226,0.5712219628262712,3-Spatially Isolated,0,Night Advantage
208,113.895989,22.494499,urban_village,0.11022280280930598,0.10686204339730544,0.889777197190694,-3.049060018746675,0.0,0.0,0.0,0.444888598595347,0.5338663183144164,3-Spatially Isolated,0,Normal
209,113.912976,22.478941,urban_village,0.10076287121387624,0.11213054135981082,0.8992371287861237,11.281606021136401,11.281606021136401,0.4233100596982364,0.3806561226693247,0.66127359424218,0.7088663011509688,4-Dual Deprived,1,Accessibility Illusion
210,113.897035,22.502307,urban_village,0.11519837356097841,0.10311841633232098,0.8848016264390216,-10.486222031826776,0.0,0.0,0.0,0.4424008132195108,0.530880975863413,3-Spatially Isolated,0,Night Advantage
211,113.894739,22.486813,high_end,0.08999485285117151,0.08025470931982297,0.9100051471488285,-10.823000674778868,0.0,0.0,0.0,0.45500257357441426,0.5460030882892971,3-Spatially Isolated,0,Night Advantage
212,113.918666,22.481446,commodity_housing,0.3901946841766252,0.3743885945910191,0.6098053158233748,-4.050821353181561,0.0,0.0,0.0,0.3049026579116874,0.3658831894940249,1-Well-Served,0,Normal
213,113.902506,22.464289,commodity_housing,0.06557615459648285,0.03527316594216169,0.9344238454035172,-46.2103775995832,0.0,0.0,0.0,0.4672119227017586,0.5606543072421103,3-Spatially Isolated,0,Night Advantage
214,113.89658,22.487154,commodity_housing,0.07276637131107876,0.06111209833043559,0.9272336286889212,-16.016015050167535,0.0,0.0,0.0,0.4636168143444606,0.5563401772133527,3-Spatially Isolated,0,Night Advantage
215,113.882483,22.497282,high_end,0.1285818123389843,0.11847007090172196,0.8714181876610156,-7.864052662910398,0.0,0.0,0.0,0.4357090938305078,0.5228509125966093,3-Spatially Isolated,0,Night Advantage
216,113.904509,22.491244,commodity_housing,0.028904805507807142,0.03111619475781648,0.9710951944921928,7.650593772070338,7.650593772070338,0.28706669071003665,0.2787690838472932,0.6290809426011148,0.6974837929793304,3-Spatially Isolated,0,Normal
217,113.902686,22.494409,urban_village,0.053264703712581386,0.04642852106869512,0.9467352962874186,-12.834357778041158,0.0,0.0,0.0,0.4733676481437093,0.5680411777724511,3-Spatially Isolated,0,Night Advantage
