community_id,lng,lat,community_type,SAI,SAI_night,SAI_pct,spatial_dep,TPI,TPI_dep,TPI_dep_norm,TPI_sym,SAII,vulnerability,vuln_weighted,quadrant,deprivation_type,illusion_flag
53,113.909399,22.518991,commodity_housing,0.17154901242471624,0.16272694100991916,87.56218905472637,0.8284509875752838,-5.142595279392012,0.0,0.0,0.13139267031514712,0.0,0.4142254937876419,0.4970705925451703,Q2-Night Advantage,1-Night Advantage,0
54,113.936566,22.527584,commodity_housing,0.07858653381597576,0.06542538168319462,42.53731343283582,0.9214134661840242,-16.74733760824762,0.0,0.0,0.4278923946893012,0.0,0.4607067330920121,0.5528480797104145,Q4-Spatial Isolated,3-Spatial Isolated,0
55,113.925118,22.541016,commodity_housing,0.1026095541325694,0.0890747669047587,60.19900497512438,0.8973904458674306,-13.190572108250315,0.0,0.0,0.337017478165696,0.0,0.4486952229337153,0.5384342675204583,Q2-Night Advantage,1-Night Advantage,0
56,113.936429,22.529584,commodity_housing,0.050045572334253316,0.04615470772481558,21.393034825870647,0.9499544276657467,-7.774643046243401,0.0,0.0,0.19864116367208692,0.0,0.47497721383287334,0.569972656599448,Q4-Spatial Isolated,3-Spatial Isolated,0
57,113.946034,22.517194,high_end,0.06656698183355858,0.05136776493798039,33.582089552238806,0.9334330181664414,-22.832966850715426,0.0,0.0,0.5833794655696535,0.0,0.4667165090832207,0.5600598108998648,Q4-Spatial Isolated,3-Spatial Isolated,0
58,113.942603,22.513997,high_end,0.11292709881092719,0.0961648787020187,70.64676616915423,0.8870729011890728,-14.843399224284791,0.0,0.0,0.37924700558258584,0.0,0.4435364505945364,0.5322437407134436,Q2-Night Advantage,1-Night Advantage,0
59,113.962906,22.52795,high_end,0.03597191981187579,0.03052081459708885,10.945273631840797,0.9640280801881242,-15.153778956738654,0.0,0.0,0.38717716917571143,0.0,0.4820140400940621,0.5784168481128745,Q4-Spatial Isolated,3-Spatial Isolated,0
60,113.934102,22.533732,high_end,0.054012925164189374,0.04933564325066605,23.88059701492537,0.9459870748358106,-8.65956046502804,0.0,0.0,0.22125069375283002,0.0,0.4729935374179053,0.5675922449014863,Q4-Spatial Isolated,3-Spatial Isolated,0
61,113.911981,22.531467,commodity_housing,0.09547282304273692,0.09653225500294393,54.72636815920397,0.904527176957263,1.109668622381442,1.109668622381442,0.04163714722048337,0.028351895402678063,0.037661931231897774,0.4730821620888732,0.5593711650625512,Q1-Temporal Illusion,2-Temporal Illusion,1
62,113.920562,22.510689,high_end,0.33207583594529594,0.33108925982302584,95.77114427860697,0.667924164054704,-0.29709362003461826,0.0,0.0,0.007590705071886823,0.0,0.333962082027352,0.4007544984328224,Q2-Night Advantage,1-Night Advantage,0
63,113.943036,22.522476,commodity_housing,0.069263878632613,0.055650479709678874,35.32338308457712,0.930736121367387,-19.654398788641096,0.0,0.0,0.5021674465861639,0.0,0.4653680606836935,0.5584416728204322,Q4-Spatial Isolated,3-Spatial Isolated,0
64,113.947339,22.521867,commodity_housing,0.04839089281052644,0.03980515096539157,19.154228855721392,0.9516091071894736,-17.74247455766557,0.0,0.0,0.45331802008067995,0.0,0.4758045535947368,0.5709654643136841,Q4-Spatial Isolated,3-Spatial Isolated,0
65,113.930503,22.523001,high_end,0.14969889631929964,0.1429939222918319,84.5771144278607,0.8503011036807003,-4.4789735878656085,0.0,0.0,0.11443721856530269,0.0,0.42515055184035017,0.5101806622084202,Q2-Night Advantage,1-Night Advantage,0
66,113.914194,22.540901,high_end,0.1064520943282811,0.0803055397705234,62.93532338308457,0.8935479056717189,-24.561803807378304,0.0,0.0,0.6275510349688117,0.0,0.44677395283585947,0.5361287434030313,Q2-Night Advantage,1-Night Advantage,0
67,113.929525,22.536047,commodity_housing,0.07375717139566075,0.07305617581450101,37.56218905472637,0.9262428286043393,-0.9504100657539342,0.0,0.0,0.02428285907199908,0.0,0.46312141430216963,0.5557456971626036,Q4-Spatial Isolated,3-Spatial Isolated,0
68,113.933411,22.526352,commodity_housing,0.10090414926377614,0.08850411940805217,58.457711442786064,0.8990958507362239,-12.288919678920966,0.0,0.0,0.3139803706452051,0.0,0.44954792536811194,0.5394575104417343,Q2-Night Advantage,1-Night Advantage,0
