name,address,type,type_code,lng,lat,facility_type,business_period,open_time,close_time,is_24h,night_ratio,night_service,tel,adcode,pcode,citycode,source
北京师范大学南山附属学校(初中部),东滨路3002号(登良地铁站E口步行300米),科教文化服务;学校;中学,141202,113.935698,22.505757,school,,,,False,0.0,False,0755-26061854;0755-26718311,440305,440000,0755,amap
学府中学,商业文化中心区海德一道113号,科教文化服务;学校;中学,141202,113.935141,22.515227,school,,,,False,0.0,False,0755-26484300;0755-26555205,440305,440000,0755,amap
深圳市宝安中学(集团),洪浪南路,科教文化服务;学校;中学,141202,113.918148,22.569978,school,,,,False,0.0,False,[],440306,440000,0755,amap
南山区第二外国语学校(集团)前海学校,南头街道前海社区桃李路1号,科教文化服务;学校;中学,141202,113.910945,22.530152,school,,,,False,0.0,False,0755-26086820,440305,440000,0755,amap
深圳市福田区实验教育集团侨香学校,安托山九路6号,科教文化服务;学校;学校,141200,114.016868,22.555364,school,,,,False,0.0,False,0755-82578299,440304,440000,0755,amap
深圳市南山区松坪学校(中学部),松坪山路13号,科教文化服务;学校;中学,141202,113.950878,22.559973,school,,,,False,0.0,False,0755-26613597,440305,440000,0755,amap
深圳市宝安区实验学校(集团)海旺学校,宝安中心区N5(宝安中心地铁站B口步行380米),科教文化服务;学校;中学,141202,113.890918,22.554842,school,,,,False,0.0,False,0755-29360159,440306,440000,0755,amap
孝德学校,公园路与创业二路交汇处(华联城市全景西侧),科教文化服务;学校;中学,141202,113.907006,22.574787,school,,,,False,0.0,False,0755-23072915,440306,440000,0755,amap
深圳市南山区荔香学校,南头街道南头街86号,科教文化服务;学校;中学,141202,113.921007,22.536783,school,,,,False,0.0,False,[],440305,440000,0755,amap
深圳市宝安中学(集团)海天学校,海天路1号(临海地铁站A口步行60米),科教文化服务;学校;中学,141202,113.890211,22.544548,school,,,,False,0.0,False,[],440306,440000,0755,amap
深圳市文汇学校,前进一路297号,科教文化服务;学校;中学,141202,113.895244,22.576207,school,,,,False,0.0,False,0755-27852185;0755-27852220,440306,440000,0755,amap
深圳市南山区哈尔滨工业大学(深圳)实验学校,龙珠大道033号,科教文化服务;学校;中学,141202,113.986243,22.55614,school,,,,False,0.0,False,0755-86580131,440305,440000,0755,amap
深圳市南山外国语学校(集团)科苑小学,高新南环路69号(科苑地铁站E1口步行370米),科教文化服务;学校;小学,141203,113.948995,22.523514,school,,,,False,0.0,False,0755-26745226,440305,440000,0755,amap
华中师范大学宝安附属学校,龙腾工业路320号,科教文化服务;学校;中学,141202,113.859526,22.589667,school,,,,False,0.0,False,[],440306,440000,0755,amap
深圳市宝安区宝安小学,新安六路1077号,科教文化服务;学校;小学,141203,113.872892,22.560583,school,,,,False,0.0,False,0755-29789783,440306,440000,0755,amap
深圳市海湾中学,金海路16号,科教文化服务;学校;中学,141202,113.858026,22.577702,school,,,,False,0.0,False,0755-27905167;0755-27919872,440306,440000,0755,amap
海底捞火锅(宝安财富港店),海城路与宝源路交叉口时代城5楼,餐饮服务;中餐厅;火锅店,050117,113.868264,22.566653,restaurant,,,,False,0.1,True,0755-28100090;0755-28100091,440306,440000,0755,amap
小火璽,粤海街道蔚蓝海岸社区创业路1777号海信南方大厦3层02户,餐饮服务;餐饮相关场所;餐饮相关,050000,113.940357,22.512442,restaurant,,,,False,0.1,True,0755-86699949,440305,440000,0755,amap
东江海鲜大排档.潮汕菜.砂锅粥,西丽南支路77号,餐饮服务;中餐厅;中餐厅,050100,113.952712,22.57303,restaurant,,,,False,0.1,True,0755-26620302;0755-86580888,440305,440000,0755,amap
庆春朴门(万象天地店),华润万象天地北区里巷3层NL323,餐饮服务;中餐厅;中式素菜馆,050120,113.956265,22.542505,restaurant,,,,False,0.1,True,0755-86724577,440305,440000,0755,amap
点都德(海岸城店),海德二道天利中央广场A座3层,餐饮服务;中餐厅;中餐厅,050100,113.933974,22.518629,restaurant,,,,False,0.1,True,0755-86521051;17722447186;4001382828,440305,440000,0755,amap
湘田田·湖南土菜(宝安大悦城店),新安街道宝民社区25区大悦铂悦苑1栋115号,餐饮服务;餐饮相关场所;餐饮相关,050000,113.901259,22.567612,restaurant,,,,False,0.1,True,0755-29988089;19924518696,440306,440000,0755,amap
湖南老灶台·农业餐饮(龙胜店),民治街道上芬社区西头新村三区1-4号龙峰二路325-327,餐饮服务;中餐厅;湖南菜(湘菜),050108,114.01828,22.643112,restaurant,,,,False,0.1,True,0755-23774820;19006606160,440309,440000,0755,amap
丹桂轩(华侨城店),香山中街1-11号波托菲诺会所1层,餐饮服务;中餐厅;广东菜(粤菜),050103,113.974772,22.546202,restaurant,,,,False,0.1,True,0755-26003218,440305,440000,0755,amap
头牌小厨·蛇口大排档(蛇口店),工业三路与南海大道交叉口东60米,餐饮服务;中餐厅;中餐厅,050100,113.915673,22.487491,restaurant,,,,False,0.1,True,18025463783,440305,440000,0755,amap
湘田田·湖南土菜(固戍华丰店),西乡街道宝安大道4832号(华丰机器人产业园二期),餐饮服务;餐饮相关场所;餐饮相关,050000,113.84663,22.602628,restaurant,,,,False,0.1,True,19166303280,440306,440000,0755,amap
壹号粥火锅·海鲜煲仔粥(南山店),南新路荔源大厦1层(荔林地铁站D口旁),餐饮服务;中餐厅;火锅店,050117,113.913113,22.512502,restaurant,,,,False,0.1,True,15625590071,440305,440000,0755,amap
悦满楼·西关名点·湛江名菜(航空综合大厦店),新安街道建安社区建安一路250号航空综合大厦一楼,餐饮服务;中餐厅;中餐厅,050100,113.90409,22.564162,restaurant,,,,False,0.1,True,0755-27901339;13312930159,440306,440000,0755,amap
江味龙虾馆(南山旗舰店),南山大道2009号亿利达综合楼1层,餐饮服务;中餐厅;海鲜酒楼,050119,113.922728,22.524723,restaurant,,,,False,0.1,True,18898588649,440305,440000,0755,amap
蔡澜点心(深圳海岸城店),粤海街道文心五路33号海岸城购物中心1层A112号铺,购物服务;服装鞋帽皮具店;品牌服装店|餐饮服务;糕饼店;糕饼店,061101|050800,113.935634,22.517218,restaurant,,,,False,0.1,True,13723667642,440305,440000,0755,amap
陶陶居酒家(万象前海店),前海深港合作区南山街道桂湾四路169号万象前海购物中心L239,餐饮服务;中餐厅;广东菜(粤菜),050103,113.898158,22.531149,restaurant,,,,False,0.1,True,0755-88987518,440305,440000,0755,amap
潮香四海·家传潮汕菜(南山店),南山大道南海大厦首层105、106号商铺,餐饮服务;中餐厅;中餐厅,050100,113.922941,22.520146,restaurant,,,,False,0.1,True,0755-86318890;13543577871,440305,440000,0755,amap
pLeace Loft (华侨城创意文化园店),沙河街道文昌街华侨城创意文化园北区C3号楼101B,餐饮服务;餐饮相关场所;餐饮相关,050000,113.992468,22.540491,restaurant,,,,False,0.1,True,18938865635,440305,440000,0755,amap
火璽·園(深圳湾店),粤海街道蔚蓝海岸社区创业路1777号海信南方大厦一层106,餐饮服务;餐饮相关场所;餐饮相关,050000,113.94027,22.512353,restaurant,,,,False,0.1,True,0755-88999970;19076121386,440305,440000,0755,amap
火璽·紫隐九州(科技园店),粤海街道高新区社区科技南十二路007号九洲电器大厦A座106-108,餐饮服务;餐饮相关场所;餐饮相关,050000,113.955471,22.536174,restaurant,,,,False,0.1,True,0755-86694886,440305,440000,0755,amap
嘉华小吃(蛇口市场店),蛇口街道渔村路1号之二(东角头地铁站A口步行320米),餐饮服务;中餐厅;中餐厅,050100,113.927975,22.485825,restaurant,,,,False,0.1,True,15014140775,440305,440000,0755,amap
隐厨·中国菜馆(深圳万象天地店),科润路9668号,餐饮服务;中餐厅;中餐厅,050100,113.956946,22.541626,restaurant,,,,False,0.1,True,0755-88986456;13352941367,440305,440000,0755,amap
本处·素食·融合料理(深圳南山店),登良路百富大厦1层(保安亭旁边),餐饮服务;外国餐厅;西餐厅(综合风味),050201,113.925331,22.510641,restaurant,,,,False,0.1,True,0755-83932666,440305,440000,0755,amap
长乐苑客家食府·粤华客味,留仙洞美食城B口1号门,餐饮服务;中餐厅;中餐厅,050100,113.927984,22.585709,restaurant,,,,False,0.1,True,13534212134;18123921847,440305,440000,0755,amap
耶耶象·泰国餐厅(天源大厦店),南山大道1153号天源大厦,餐饮服务;中餐厅;中餐厅,050100,113.922204,22.521792,restaurant,,,,False,0.1,True,13662681225,440305,440000,0755,amap
萨莉亚意式餐厅(201南山保利文化广场店),文心六路保利文化广场A区3楼(后海地铁站E2口旁),餐饮服务;外国餐厅;外国餐厅,050200,113.93908,22.517124,restaurant,,,,False,0.1,True,0755-26907591,440305,440000,0755,amap
湖南老灶台·农业餐饮(侨城店),沙河街道高发社区深云路2号侨城一号广场裙楼L1-03,餐饮服务;中餐厅;中餐厅,050100,113.986691,22.547428,restaurant,,,,False,0.1,True,0755-22670919;18926097863,440305,440000,0755,amap
颓记茶餐厅(上合花园店),32区上合花园2栋H座1楼43号,餐饮服务;餐饮相关场所;餐饮相关,050000,113.90447,22.579526,restaurant,,,,False,0.1,True,0755-23010314,440306,440000,0755,amap
山缓缓火锅(深圳万象天地店),粤海街道万象天地商场里巷3层NL363,餐饮服务;中餐厅;火锅店,050117,113.955875,22.542475,restaurant,,,,False,0.1,True,0755-22678364,440305,440000,0755,amap
望月楼餐厅(前海店),前湾一路201号中集前海国际中心T1栋A座,餐饮服务;中餐厅;中餐厅,050100,113.899065,22.521314,restaurant,,,,False,0.1,True,0755-88980888;18938968779,440305,440000,0755,amap
新宝餐厅(流塘店),深圳市宝安区西乡街道流塘路一乐会商场1楼,餐饮服务;中餐厅;综合酒楼,050101,113.8854,22.581971,restaurant,,,,False,0.1,True,0755-23349313,440306,440000,0755,amap
萨莉亚意式餐厅(领域荟店L2),创业一路1004号领域商业广场2楼,餐饮服务;外国餐厅;意式菜品餐厅,050205,113.888255,22.554819,restaurant,,,,False,0.1,True,0755-29083112,440306,440000,0755,amap
湖南老灶台·农业餐饮(万科云城店),"西丽社区打石二路云城万科东里商业区L1-011,L2-026A",餐饮服务;中餐厅;湖南菜(湘菜),050108,113.94599,22.573917,restaurant,,,,False,0.1,True,0755-26652001,440305,440000,0755,amap
Stone sal言盐西餐厅(深圳店),高新南环路金地威新中心B座1层L123-L124号,餐饮服务;餐饮相关场所;餐饮相关,050000,113.951019,22.528694,restaurant,,,,False,0.1,True,0755-26402370,440305,440000,0755,amap
绿茶餐厅(深圳欢乐海岸店),沙河街道东方社区白石路东8号欢乐海岸购物中心,餐饮服务;中餐厅;中餐厅,050100,113.989391,22.525485,restaurant,,,,False,0.1,True,0755-22199917,440305,440000,0755,amap
湖南老灶台·农业餐饮(A8店),粤海街道滨海社区高新南九道99号青松集团,餐饮服务;中餐厅;中餐厅,050100,113.938935,22.522429,restaurant,,,,False,0.1,True,0755-26609499,440305,440000,0755,amap
1001西域·清真餐厅(欢乐海岸店),沙河街道白石东8欢乐海岸曲水湾4号负1,餐饮服务;中餐厅;中餐厅,050100,113.99166,22.522916,restaurant,,,,False,0.1,True,0755-86651001,440305,440000,0755,amap
Begl贝果餐厅(深圳万象天地店),深南大道9668号深圳万象天地L1层NL152B,餐饮服务;外国餐厅;西餐厅(综合风味),050201,113.956575,22.542225,restaurant,,,,False,0.1,True,19098551595,440305,440000,0755,amap
新宝餐厅(自由店),深圳市宝安区翻身社区自由路荣达大厦1楼,餐饮服务;中餐厅;广东菜(粤菜),050103,113.888416,22.569848,restaurant,,,,False,0.1,True,0755-23823689,440306,440000,0755,amap
渔民食堂台山生蚝餐厅(深圳湾店),中心路君尚百货3019号八楼(深圳湾1号隔壁),餐饮服务;中餐厅;海鲜酒楼,050119,113.940863,22.506757,restaurant,,,,False,0.1,True,18124189541,440305,440000,0755,amap
绿茶餐厅(欢乐颂店),南新路3030号欢乐颂购物中心3楼,餐饮服务;中餐厅;中餐厅,050100,113.920202,22.534799,restaurant,,,,False,0.1,True,0755-22361277,440305,440000,0755,amap
绿茶餐厅(深圳华润雪花小镇店),创业二路华润雪花科创大厦EL228,餐饮服务;冷饮店;冷饮店,050700,113.922007,22.583332,restaurant,,,,False,0.1,True,13538334435,440306,440000,0755,amap
天瑞轩·粤菜餐厅(西丽店),留仙大道博林天瑞喜来登酒店二楼,餐饮服务;中餐厅;中餐厅,050100,113.972521,22.582985,restaurant,,,,False,0.1,True,0755-21308866;0755-21398866,440305,440000,0755,amap
Bollywood宝莱坞印度餐厅(海岸城店),文心六路4号深圳保利文化广场A区F2层,餐饮服务;外国餐厅;外国餐厅,050200,113.93896,22.517013,restaurant,,,,False,0.1,True,13401080642,440305,440000,0755,amap
湖南老灶台·农业餐饮(科兴店),科苑路15号南山科兴科学园C3栋F1层,餐饮服务;中餐厅;中餐厅,050100,113.944267,22.547554,restaurant,,,,False,0.1,True,0755-26409067,440305,440000,0755,amap
萨莉亚意式餐厅(中洲购物中心店),创业二路中洲πmall购物中心4楼,餐饮服务;外国餐厅;意式菜品餐厅,050205,113.90677,22.571794,restaurant,,,,False,0.1,True,0755-86359250,440306,440000,0755,amap
绿茶餐厅(海雅缤纷城店),宝城五区宝民路海雅缤纷城五层,餐饮服务;中餐厅;中餐厅,050100,113.906363,22.560941,restaurant,,,,False,0.1,True,0755-27951577;0755-27953577,440306,440000,0755,amap
喜庭海鲜自助餐厅(海雅缤纷城店),宝农北巷与宝农东巷交叉口西120米,餐饮服务;中餐厅;中餐厅,050100,113.906331,22.55927,restaurant,,,,False,0.1,True,0755-23218517,440306,440000,0755,amap
萨莉亚意式餐厅(悦方广场店),留仙大道2188号悦方广场2层,餐饮服务;外国餐厅;意式菜品餐厅,050205,113.94602,22.581608,restaurant,,,,False,0.1,True,0755-26904579,440305,440000,0755,amap
北京餐厅,招商街道招商路138号招北商铺一栋一层,餐饮服务;中餐厅;北京菜,050111,113.924465,22.490413,restaurant,,,,False,0.1,True,0755-26692184;0755-26698817,440305,440000,0755,amap
梁记台湾茶餐厅(甲岸二店),甲岸村5栋,餐饮服务;快餐厅;快餐厅,050300,113.903965,22.560508,restaurant,,,,False,0.1,True,13823670293,440306,440000,0755,amap
绿茶餐厅(深圳南山蛇口花园城店),招商街道四海社区南海大道1090号蛇口花园城中心415C,餐饮服务;中餐厅;特色/地方风味餐厅,050118,113.922895,22.500745,restaurant,,,,False,0.1,True,0755-26899451,440305,440000,0755,amap
La Piana莱品乐意大利餐厅,平山一路111号新视艺创客公园113铺,餐饮服务;外国餐厅;外国餐厅,050200,113.963209,22.586459,restaurant,,,,False,0.1,True,19879266859,440305,440000,0755,amap
Masala Bites妈妈咪呀印度餐厅(望海路店),望海路南海玫瑰园一期110号,餐饮服务;外国餐厅;印度风味,050209,113.920856,22.484346,restaurant,,,,False,0.1,True,17722454930,440305,440000,0755,amap
裕芳餐厅(中粮天悦壹号店),安街道22区天悦壹号紫云花园7至10号铺,餐饮服务;中餐厅;广东菜(粤菜),050103,113.91295,22.56819,restaurant,,,,False,0.1,True,0755-27786369,440306,440000,0755,amap
小柴米餐厅(深圳BREWTOWN啤酒小镇店),创业二路与扬田路交叉口东40米深圳BREWTOWN啤酒小镇东区L2层,餐饮服务;中餐厅;中餐厅,050100,113.922251,22.583142,restaurant,,,,False,0.1,True,18069574784,440306,440000,0755,amap
绿茶餐厅(深圳塘朗城店),留仙大道3333号塘朗城广场6层L315号商铺,餐饮服务;中餐厅;浙江菜,050106,114.000202,22.589067,restaurant,,,,False,0.1,True,0755-22199971,440305,440000,0755,amap
小南洋海景餐厅(深圳湾店),深圳湾万象城A区下沉广场旁深圳湾木棉花酒店21楼,餐饮服务;中餐厅;东北菜,050113,113.94707,22.518983,restaurant,,,,False,0.1,True,0755-86629329,440305,440000,0755,amap
新宝餐厅(碧海中心店),西乡街道碧海中心商场1楼,餐饮服务;餐饮相关场所;餐饮相关,050000,113.856274,22.569324,restaurant,,,,False,0.1,True,0755-27869939,440306,440000,0755,amap
锦园春香港茶餐厅(西海湾店),南商路西海湾单身公寓80-85号,餐饮服务;快餐厅;茶餐厅,050305,113.929062,22.513429,restaurant,,,,False,0.1,True,0755-86190558;19926445527,440305,440000,0755,amap
中发源·清真餐厅(南油店),登良路19号百富大厦1-2层,餐饮服务;中餐厅;清真菜馆,050121,113.925606,22.510582,restaurant,,,,False,0.1,True,0755-26426384;0755-26487483,440305,440000,0755,amap
新世界餐厅(兴华店),新安街道兴华二路262号(冠城世家对面),餐饮服务;快餐厅;茶餐厅,050305,113.906765,22.565589,restaurant,,,,False,0.1,True,0755-29633211,440306,440000,0755,amap
深圳凯宾斯基酒店·四季西餐厅,后海滨路海德三道凯宾斯基酒店2层(近海岸城),餐饮服务;外国餐厅;西餐厅(综合风味),050201,113.939296,22.518084,restaurant,,,,False,0.1,True,0755-88888888,440305,440000,0755,amap
萨莉亚意式餐厅(深圳蛇口沃尔玛店),南海大道蛇口沃尔玛购物广场二楼,餐饮服务;快餐厅;快餐厅,050300,113.923817,22.503307,restaurant,,,,False,0.1,True,0755-21600414,440305,440000,0755,amap
David&Bester百事特西餐厅(宝能太古城店),中心路2233号宝能·ALLcity购物中心北区(东门)F2层,餐饮服务;外国餐厅;外国餐厅,050200,113.939749,22.500686,restaurant,,,,False,0.1,True,0755-36889539,440305,440000,0755,amap
风雨故人餐厅(云城万科里店),西丽街道西丽社区打石一路万科云城四期万科里商场二楼L201,餐饮服务;中餐厅;中餐厅,050100,113.943212,22.574364,restaurant,,,,False,0.1,True,0755-86615989,440305,440000,0755,amap
璞树餐厅(深圳万象天地店),科发路19号深圳万象天地L5层SL510,餐饮服务;中餐厅;广东菜(粤菜),050103,113.956679,22.541645,restaurant,,,,False,0.1,True,0755-86553020,440305,440000,0755,amap
信哥哥茶餐厅(大冲店),铜鼓路55号大冲都市花园D栋1楼075,餐饮服务;快餐厅;快餐厅,050300,113.953554,22.54376,restaurant,,,,False,0.1,True,18565660031,440305,440000,0755,amap
BegL餐厅(深圳万象前海店),桂湾四路169号万象前海B1层,餐饮服务;餐饮相关场所;餐饮相关,050000,113.899624,22.531018,restaurant,,,,False,0.1,True,19068086760,440305,440000,0755,amap
萨莉亚意式餐厅(250南山欢乐颂店),南新路3030号欢乐颂购物中心B1层,餐饮服务;外国餐厅;意式菜品餐厅,050205,113.920063,22.535299,restaurant,,,,False,0.1,True,0755-23732784,440305,440000,0755,amap
香江轩素食花园别墅餐厅,太子路碧涛苑27栋,餐饮服务;中餐厅;中餐厅,050100,113.913819,22.480938,restaurant,,,,False,0.1,True,13316514133,440305,440000,0755,amap
中国元素中餐厅(益田假日广场店),深南大道9028号-2深圳益田威斯汀酒店,餐饮服务;中餐厅;广东菜(粤菜),050103,113.975805,22.537385,restaurant,,,,False,0.1,True,0755-86348383;18988786066,440305,440000,0755,amap
添饭茶餐厅(天悦店),深圳市宝安区新安街道新湖路天悦龙庭B栋114号,餐饮服务;快餐厅;茶餐厅,050305,113.887478,22.558433,restaurant,,,,False,0.1,True,0755-27758389;0755-27758489,440306,440000,0755,amap
深湾会(深圳湾1号·湾汇北区),后海中心路3088号深圳湾1号·湾汇北区F1层,体育休闲服务;运动场馆;健身中心|体育休闲服务;娱乐场所;娱乐场所|公司企业;公司企业;公司企业,080111|080300|170000,113.942584,22.508044,gym,,,,False,0.2,True,18124076871,440305,440000,0755,amap
