community_id,lng,lat,population,community_type,area_m2,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level
149,113.919522,22.547004,2421,commodity_housing,30732.6,0.05341989709081987,0.003410115238685854,0.18328658515341698,0.143573837677499,-21.667023499115917,0.039712747475917964,0.7833297650088408,0.039712747475917964,0-NightAdv
150,113.914999,22.528016,1906,urban_village,13461.5,0.032482573065454615,0.0023739461923215255,0.11144948265328382,0.09994869422736422,-10.31928381551867,0.011500788425919603,0.8968071618448133,0.011500788425919603,0-NightAdv
151,113.91842,22.535146,1226,commodity_housing,15579.34,0.036045364428495104,0.0026940487206682435,0.1236736144488877,0.11342576031698984,-8.286208968310811,0.010247854131897868,0.9171379103168918,0.010247854131897868,0-NightAdv
152,113.917874,22.537903,3110,commodity_housing,39487.98,0.038992269789061465,0.0026742718531588094,0.13378460772523618,0.11259310787951293,-15.84001344104239,0.021191499845723244,0.8415998655895761,0.021191499845723244,0-NightAdv
153,113.922413,22.517902,1023,urban_village,7236.82,0.08684826255608634,0.00684707980303225,0.2979811331974269,0.28827809484358474,-3.2562592972667983,0.009703038353842175,0.967437407027332,0.009703038353842177,1-None
154,113.925161,22.536906,1918,urban_village,13530.47,0.0222252102748177,0.0016162887709321055,0.07625591057696011,0.06804954243340983,-10.761615829461686,0.008206368143550288,0.8923838417053831,0.008206368143550288,0-NightAdv
155,113.925067,22.530775,2348,urban_village,16557.69,0.025709111651423297,0.0021417167629940157,0.08820936651948501,0.09017129139594111,2.224168423228305,-0.001961924876456106,1.022241684232283,0.0019619248764561063,1-None
156,113.916753,22.525738,2873,urban_village,20274.19,0.035364786287341285,0.0025411111100684418,0.12133851366780478,0.10698672874704726,-11.827889172970423,0.014351784920757518,0.8817211082702958,0.014351784920757518,0-NightAdv
157,113.917515,22.544548,2098,urban_village,14806.47,0.03423343026217086,0.0018512897792145526,0.11745676934145964,0.07794363522958024,-33.64057630174589,0.0395131341118794,0.6635942369825412,0.0395131341118794,0-NightAdv
158,113.923701,22.51061,3562,urban_village,25122.62,0.10932985147578325,0.008504581433672217,0.37511669291048105,0.3580627951868493,-4.546291339719596,0.01705389772363175,0.954537086602804,0.01705389772363175,1-None
159,113.902028,22.540577,3820,urban_village,26952.54,0.0017171042563864445,0.00037374411190160643,0.0058914785060406516,0.01573550238019552,167.0891927053895,-0.009844023874154867,2.670891927053895,0.009844023874154867,4-Severe
160,113.923023,22.525156,1750,urban_village,12347.63,0.03507281430452578,0.002801274389832702,0.12033674184485002,0.11794021209997763,-1.991519554320522,0.0023965297448723943,0.9800848044567948,0.002396529744872394,1-None
161,113.908441,22.522109,1605,urban_village,11337.36,0.03258670591964831,0.0013716457424799195,0.11180676816461665,0.057749498007503064,-48.34883526686269,0.05405727015711359,0.516511647331373,0.05405727015711359,0-NightAdv
162,113.909864,22.5319,4102,commodity_housing,52052.7,0.028055540986609978,0.0019734315637020697,0.096260093749809,0.08308609039963155,-13.685840972083602,0.013174003350177446,0.8631415902791639,0.013174003350177446,0-NightAdv
163,113.924869,22.53933,3490,urban_village,24627.31,0.023178419846927836,0.0016900238015439331,0.07952642469102869,0.07115395990180237,-10.52790292252483,0.00837246478922632,0.8947209707747517,0.008372464789226318,0-NightAdv
164,113.900105,22.538303,5128,urban_village,36161.71,0.025515274990828927,0.003275251555128147,0.08754430234803064,0.13789576076325208,57.51540313274782,-0.05035145841522144,1.5751540313274783,0.050351458415221435,4-Severe
165,113.926591,22.53636,3921,commodity_housing,49757.35,0.021808479052276522,0.0016761449418757938,0.07482608298712923,0.07056962740695386,-5.6884650515616615,0.004256455580175372,0.9431153494843834,0.004256455580175372,0-NightAdv
166,113.916734,22.524137,1128,commodity_housing,14338.08,0.03783375934775816,0.002681850466605399,0.12980969511374127,0.11291218525392462,-13.017140087272214,0.016897509859816653,0.8698285991272778,0.016897509859816653,0-NightAdv
167,113.902596,22.527544,4577,commodity_housing,58072.2,0.010923810311989548,0.0006783320863527106,0.03748018992893792,0.028559369417373266,-23.801428243769422,0.008920820511564651,0.7619857175623058,0.008920820511564653,0-NightAdv
168,113.931414,22.533753,3953,urban_village,27875.58,0.007803007893022775,0.0005710687683805063,0.026772546345527858,0.02404333253140986,-10.194076345576631,0.0027292138141179964,0.8980592365442337,0.002729213814117996,0-NightAdv
169,113.911068,22.524193,1986,urban_village,14024.25,0.01625606167243682,0.001154920617852695,0.055775435638125086,0.04862486271340199,-12.820290586552318,0.007150572924723098,0.8717970941344768,0.007150572924723098,0-NightAdv
170,113.916959,22.528174,2366,commodity_housing,30045.13,0.02501108997367598,0.0018579208317834215,0.08581441601144012,0.07822281807195264,-8.846529863322063,0.007591597939487479,0.9115347013667794,0.00759159793948748,0-NightAdv
171,113.918437,22.53206,1579,commodity_housing,20061.25,0.033394844634028545,0.002591537044360897,0.11457953624084868,0.10910977867295862,-4.773764798971179,0.00546975756789006,0.9522623520102882,0.005469757567890059,1-None
172,113.915983,22.542979,2444,commodity_housing,31021.28,0.034984622498496924,0.0019002179589214482,0.1200341509406021,0.08000362617985687,-33.34927972336306,0.04003052476074523,0.6665072027663694,0.04003052476074523,0-NightAdv
173,113.919585,22.531654,1715,commodity_housing,21774.56,0.03789353177227413,0.0028908253334163714,0.13001477756751775,0.12171051654367829,-6.387167043013241,0.008304261023839465,0.9361283295698676,0.008304261023839467,0-NightAdv
174,113.912932,22.535608,3146,urban_village,22197.68,0.03629329086629547,0.0025948168277116026,0.12452426360076504,0.10924786523292866,-12.267808639136998,0.015276398367836383,0.87732191360863,0.015276398367836383,0-NightAdv
175,113.928443,22.520203,3373,commodity_housing,42813.32,0.05871863801824379,0.00394868452861458,0.20146685473628514,0.16624886605575145,-17.480785475423797,0.03521798868053369,0.825192145245762,0.0352179886805337,0-NightAdv
176,113.916759,22.519841,2934,commodity_housing,37239.43,0.07015947629863524,0.006605992198702696,0.2407209958691365,0.2781277420996676,15.539461398234907,-0.03740674623053111,1.155394613982349,0.03740674623053111,2-Mild
177,113.915927,22.529525,1534,urban_village,10821.41,0.033267193396940516,0.002434369647316812,0.11414155787303759,0.10249266318799972,-10.205655943469086,0.011648894685037867,0.8979434405653092,0.011648894685037867,0-NightAdv
178,113.924264,22.520402,3725,commodity_housing,47274.06,0.05108269118668525,0.0037529090216274776,0.17526750401889238,0.15800625872608587,-9.848514354917665,0.01726124529280651,0.9015148564508234,0.01726124529280651,0-NightAdv
179,113.921696,22.53337,1685,urban_village,11907.58,0.01765243357057482,0.0013805879248406363,0.06056646390197195,0.058125984826533535,-4.029423080383856,0.002440479075438415,0.9597057691961615,0.0024404790754384144,1-None
180,113.896176,22.530416,2044,urban_village,14420.16,0.042171646207596274,0.004179283920884201,0.14469322190095854,0.17595764050966323,21.607382984466923,-0.031264418608704686,1.2160738298446692,0.031264418608704686,3-Moderate
181,113.931754,22.516751,1951,commodity_housing,24771.45,0.06957173092640906,0.004566723624876876,0.23870440938953483,0.1922697593905193,-19.452782677022178,0.04643464999901553,0.8054721732297783,0.04643464999901553,0-NightAdv
182,113.899603,22.52091,2594,commodity_housing,32926.43,0.0763019845000669,0.0026327041108943497,0.2617962770626441,0.11084300858292802,-57.66058638167537,0.15095326847971607,0.42339413618324634,0.15095326847971607,0-NightAdv
183,113.932643,22.519115,3359,commodity_housing,42647.96,0.052738953844166284,0.00349774804067443,0.18095023167541927,0.14726338386796173,-18.61663701425017,0.03368684780745754,0.8138336298574983,0.03368684780745754,0-NightAdv
184,113.918192,22.531749,2402,commodity_housing,30489.89,0.033394844634028545,0.002591537044360897,0.11457953624084868,0.10910977867295862,-4.773764798971179,0.00546975756789006,0.9522623520102882,0.005469757567890059,1-None
185,113.918004,22.529994,2318,urban_village,16358.05,0.035795685339521266,0.002801385293512615,0.12281695185508995,0.11794488140462663,-3.966936466727993,0.0048720704504633255,0.9603306353327201,0.0048720704504633255,1-None
186,113.932294,22.53543,1074,urban_village,7584.81,0.007750353417932739,0.0005034414775204122,0.026591885965072785,0.02119606521024511,-20.291230046318777,0.005395820754827675,0.7970876995368122,0.005395820754827675,0-NightAdv
187,113.917513,22.528719,3152,commodity_housing,39991.41,0.02977295404891519,0.0023919929685360213,0.10215263178582647,0.10070850576963358,-1.4136943815805387,0.0014441260161928843,0.9858630561841946,0.0014441260161928843,1-None
188,113.915429,22.531288,3311,commodity_housing,42011.94,0.03857229928368525,0.0029099902162779342,0.13234366597904199,0.12251740299427656,-7.424807913603902,0.009826262984765424,0.925751920863961,0.009826262984765424,0-NightAdv
189,113.923328,22.528768,3745,commodity_housing,47535.07,0.03094025486070317,0.00261060932634417,0.10615770463865674,0.10991276640971943,3.5372484586439565,-0.00375506177106269,1.0353724845864396,0.00375506177106269,1-None
190,113.923291,22.530404,515,urban_village,3650.18,0.030778427257695612,0.002606357556936995,0.10560246529238113,0.1097337569604836,3.912116688435427,-0.004131291668102471,1.0391211668843543,0.004131291668102472,1-None
191,113.912148,22.530024,3535,urban_village,24932.72,0.02587001200119189,0.0019769117856772733,0.08876142440924353,0.083232615895099,-6.228841583989682,0.005528808514144529,0.9377115841601031,0.005528808514144529,0-NightAdv
192,113.920819,22.529204,3329,commodity_housing,42251.99,0.02864682387922954,0.00233578460804614,0.09828881765512888,0.09834200215898067,0.05411043201109882,-5.318450385179141e-05,1.000541104320111,5.318450385179141e-05,1-None
193,113.918457,22.529289,3331,commodity_housing,42286.4,0.035351338039161115,0.002700742403919809,0.12129237199364452,0.11370758005777819,-6.253313222585641,0.007584791935866336,0.9374668677741436,0.007584791935866336,0-NightAdv
194,113.899513,22.535927,3143,urban_village,22170.69,0.003006291833539302,0.001009631089539891,0.010314751509296975,0.042507833318740945,312.1071969637605,-0.03219308180944397,4.1210719696376055,0.03219308180944397,4-Severe
195,113.91941,22.530686,2077,commodity_housing,26369.07,0.03944102424847531,0.003114814964794363,0.13532430879015017,0.1311410045846923,-3.091317622722904,0.004183304205457872,0.969086823772771,0.004183304205457873,1-None
196,113.919647,22.522369,2882,commodity_housing,36580.03,0.03644918176385963,0.0029459898544178767,0.12505913378635264,0.124033072067309,-0.8204612393977817,0.0010260617190436389,0.9917953876060221,0.0010260617190436389,1-None
197,113.927831,22.535617,1590,urban_village,11223.57,0.018632387209357663,0.0012715693691324331,0.06392873836977579,0.05353604832130364,-16.25667941131403,0.010392690048472153,0.8374332058868598,0.010392690048472153,0-NightAdv
198,113.928188,22.527372,1272,urban_village,8976.65,0.013329586163154945,0.0010514387166329362,0.045734538297580445,0.04426803232839419,-3.206561219978111,0.001466505969186252,0.9679343878002189,0.001466505969186252,1-None
199,113.92805,22.524499,1083,commodity_housing,13762.01,0.03781858543508346,0.0028704888836852457,0.12975763259043027,0.12085430438418586,-6.861506354964926,0.008903328206244412,0.9313849364503507,0.008903328206244412,0-NightAdv
200,113.905481,22.535011,1615,commodity_housing,20516.02,0.037356546184601644,0.0037387350137577076,0.12817235068163735,0.15740949980074287,22.810808230962863,-0.02923714911910552,1.2281080823096286,0.029237149119105518,3-Moderate
201,113.920767,22.4872,2328,high_end,42237.76,0.08828157760221544,0.007033976217235582,0.3028989154201703,0.2961468715731584,-2.229140978483103,0.00675204384701189,0.977708590215169,0.00675204384701189,1-None
202,113.904135,22.481268,1382,commodity_housing,17556.06,0.011466971341664349,0.0017186972637762829,0.03934380509368177,0.07236117981199688,83.9201359393105,-0.03301737471831511,1.839201359393105,0.03301737471831511,4-Severe
203,113.900243,22.488274,3592,commodity_housing,45585.24,0.004579752535036063,0.00044719094574715163,0.01571338113151692,0.018827786089801256,19.820081573899177,-0.003114404958284335,1.1982008157389918,0.0031144049582843354,2-Mild
204,113.915129,22.476634,3333,commodity_housing,42309.02,0.03960726651446801,0.003825314073925715,0.1358946950862931,0.16105468099280787,18.514325294698363,-0.025159985906514776,1.1851432529469836,0.025159985906514776,2-Mild
205,113.906476,22.487872,3381,high_end,61314.99,0.011070850162120137,0.0011209308700363867,0.03798469168726379,0.04719381472994487,24.2443011476881,-0.00920912304268108,1.242443011476881,0.00920912304268108,3-Moderate
206,113.90692,22.474455,3794,high_end,68797.48,0.016741530732921634,0.0021140838731762363,0.05744110650496751,0.08900788202131044,54.95502687367805,-0.031566775516342925,1.5495502687367806,0.031566775516342925,4-Severe
207,113.904924,22.471066,5475,urban_village,38608.15,0.01354719776878222,0.0005759487887621118,0.04648117560422605,0.024248792817966484,-47.83093907856799,0.022232382786259566,0.5216906092143202,0.022232382786259566,0-NightAdv
208,113.895989,22.494499,651,urban_village,4614.73,0.033269609178356765,0.0029513785911338833,0.11414984655104662,0.12425995050290371,8.856870383383262,-0.010110103951857088,1.0885687038338325,0.010110103951857088,2-Mild
209,113.912976,22.478941,4201,urban_village,29633.6,0.03960726651446801,0.003825314073925715,0.1358946950862931,0.16105468099280787,18.514325294698363,-0.025159985906514776,1.1851432529469836,0.025159985906514776,2-Mild
210,113.897035,22.502307,5599,urban_village,39488.84,0.02905855731961421,0.0014941140874919294,0.09970149758136075,0.06290570214040571,-36.90596062604584,0.03679579544095504,0.6309403937395416,0.03679579544095504,0-NightAdv
211,113.894739,22.486813,1984,high_end,35999.54,0.0013965081871948923,0.0005040322580645161,0.004791495879046296,0.021220938454697368,342.8875447331326,-0.01642944257565107,4.428875447331326,0.01642944257565107,4-Severe
212,113.918666,22.481446,3524,commodity_housing,44731.65,0.08367463403142887,0.007137010843557415,0.287092240359595,0.3004848706374931,4.6649224169637,-0.013392630277898054,1.046649224169637,0.013392630277898054,1-None
213,113.902506,22.464289,1698,commodity_housing,21570.59,0.005785661258283904,0.00022861874386547392,0.01985091983764814,0.009625384517628335,-51.5116448187284,0.010225535320019805,0.4848835518127161,0.010225535320019805,0-NightAdv
214,113.89658,22.487154,5491,commodity_housing,69690.96,0.006385063357491224,0.00044719094574715163,0.02190750118430856,0.018827786089801256,-14.057810923288585,0.003079715094507305,0.8594218907671142,0.003079715094507305,0-NightAdv
215,113.882483,22.497282,2468,high_end,44752.28,0.033018187323525655,0.0019579750048792726,0.11328720443238834,0.08243533307556758,-27.233323932213064,0.030851871356820756,0.7276667606778693,0.030851871356820753,0-NightAdv
216,113.904509,22.491244,5877,commodity_housing,74583.61,0.00027879939906311083,0.0,0.0009565759685052601,0.0,-100.0,0.0009565759685052601,0.0,0.0009565759685052601,0-NightAdv
217,113.902686,22.494409,2798,urban_village,19736.07,0.0011999610418554248,6.479621590099139e-05,0.004117131886362489,0.002728072435308727,-33.738522092402654,0.0013890594510537623,0.6626147790759735,0.0013890594510537625,0-NightAdv
218,113.903162,22.488066,2720,high_end,49339.5,0.0016020106617067027,0.00017719343130362565,0.005496586095334257,0.007460258426137438,35.72530834129991,-0.0019636723308031805,1.3572530834129992,0.0019636723308031805,3-Moderate
219,113.909068,22.491059,3801,urban_village,26802.05,0.04188036529856255,0.00338649550842969,0.1436938211899012,0.14257939171880712,-0.7755583795223079,0.0011144294710940805,0.9922444162047769,0.0011144294710940803,1-None
220,113.907594,22.487536,1554,urban_village,10969.87,0.013235745869351006,0.0012604281219405242,0.04541256712320929,0.05306697572290299,16.8552651492404,-0.007654408599693699,1.168552651492404,0.007654408599693698,2-Mild
221,113.90685,22.490484,5397,urban_village,38056.78,0.01499210325200428,0.0012060455382570954,0.05143872524980053,0.0507773415915777,-1.2857699233621591,0.0006613836582228319,0.9871423007663784,0.0006613836582228319,1-None
222,113.907554,22.474747,2320,high_end,42081.04,0.016741530732921634,0.0021140838731762363,0.05744110650496751,0.08900788202131044,54.95502687367805,-0.031566775516342925,1.5495502687367806,0.031566775516342925,4-Severe
223,113.913829,22.474467,2656,high_end,48180.23,0.03960726651446801,0.003825314073925715,0.1358946950862931,0.16105468099280787,18.514325294698363,-0.025159985906514776,1.1851432529469836,0.025159985906514776,2-Mild
224,113.902743,22.488329,1466,urban_village,10344.43,0.002093765159420813,0.00017719343130362565,0.0071838226406727565,0.007460258426137438,3.848031880681195,-0.00027643578546468137,1.038480318806812,0.0002764357854646813,1-None
225,113.910138,22.50907,2291,high_end,41586.75,0.04932285998720609,0.004207073999993905,0.16922942703700303,0.17712766792160461,4.667179356977075,-0.007898240884601587,1.0466717935697707,0.007898240884601587,1-None
226,113.911132,22.492791,3532,commodity_housing,44846.88,0.03661444964862389,0.0024451535662453304,0.12562617692727202,0.10294669142968667,-18.053152656802602,0.022679485497585347,0.8194684734319739,0.022679485497585347,0-NightAdv
227,113.88983,22.501236,2971,urban_village,20962.22,0.06303474739242299,0.005530527843942778,0.216275661780541,0.23284817414062683,7.662680221920798,-0.016572512360085834,1.076626802219208,0.016572512360085834,2-Mild
228,113.911484,22.509138,3238,high_end,58712.94,0.037905009362233025,0.0031596364361627183,0.13005415780566723,0.1330280934964403,2.286690207334124,-0.0029739356907730607,1.0228669020733412,0.002973935690773061,1-None
229,113.909753,22.48415,1955,high_end,35458.52,0.04315556963804067,0.0039912096907400605,0.14806911694081587,0.1680392749706613,13.487051481388665,-0.01997015802984542,1.1348705148138867,0.019970158029845423,2-Mild
230,113.911273,22.464925,1731,urban_village,12215.04,0.009923352741857567,0.0008462242285718685,0.03404756535258155,0.0356280217904204,4.641907347771685,-0.0015804564378388494,1.0464190734777168,0.0015804564378388494,1-None
231,113.917025,22.500611,2711,high_end,49182.9,0.09011361359175546,0.005158582071745841,0.3091847309811788,0.2171883860735191,-29.75449163214333,0.09199634490765973,0.7024550836785667,0.09199634490765972,0-NightAdv
232,113.920058,22.49675,5305,commodity_housing,67334.45,0.11649477019679534,0.007248756934012795,0.39969992044915353,0.30518964274317667,-23.64530811008747,0.09451027770597686,0.7635469188991253,0.09451027770597686,0-NightAdv
233,113.883795,22.491701,2635,commodity_housing,33464.56,0.00956862264272404,0.0006928821446993006,0.03283046700417439,0.02917196094846079,-11.143630869607868,0.0036585060557136027,0.8885636913039213,0.0036585060557136027,0-NightAdv
234,113.901972,22.477695,2288,high_end,41524.57,0.01700599225419266,0.0014816975854301268,0.05834848843151514,0.06238293832547065,6.9144034445568,-0.004034449893955509,1.069144034445568,0.004034449893955509,2-Mild
235,113.911294,22.468208,2987,urban_village,21068.29,0.016741530732921634,0.0021140838731762363,0.05744110650496751,0.08900788202131044,54.95502687367805,-0.031566775516342925,1.5495502687367806,0.031566775516342925,4-Severe
236,113.90699,22.508711,5047,urban_village,35590.26,0.02911608654651989,0.0022436717741875513,0.09989888350159441,0.09446383613503014,-5.440548658862171,0.005435047366564277,0.9455945134113783,0.005435047366564277,0-NightAdv
237,113.898571,22.5034,3594,high_end,65191.31,0.02342581813470096,0.0010085599507083172,0.08037526173131064,0.04246273586543796,-47.16939646506139,0.03791252586587268,0.5283060353493861,0.03791252586587268,0-NightAdv
238,113.897307,22.475691,3103,urban_village,21893.16,0.019227294880597275,0.0014165426923407674,0.06596989908855633,0.05963976474054763,-9.595488905495046,0.006330134348008699,0.9040451109450496,0.006330134348008699,0-NightAdv
239,113.906739,22.487598,4691,commodity_housing,59538.18,0.020198900324857688,0.0021027483175099252,0.06930353044490656,0.08853062858108758,27.74331698940759,-0.019227098136181023,1.277433169894076,0.019227098136181023,3-Moderate
240,113.927916,22.490717,4334,urban_village,30569.03,0.2914555751371855,0.023751647889678786,1.0,1.0,0.0,0.0,1.0,0.0,1-None
241,113.909985,22.490741,2036,commodity_housing,25844.6,0.04724674271238666,0.003989160624732301,0.16210615525247044,0.167953004493039,3.6068027345799685,-0.005846849240568552,1.0360680273457996,0.005846849240568552,1-None
242,113.919725,22.472712,2665,commodity_housing,33828.41,0.03960726651446801,0.003825314073925715,0.1358946950862931,0.16105468099280787,18.514325294698363,-0.025159985906514776,1.1851432529469836,0.025159985906514776,2-Mild
243,113.90424,22.487167,2185,urban_village,15430.05,0.0009312590070665409,0.00011288341268103214,0.003195200526283313,0.004752656034871809,48.74359201486932,-0.0015574555085884957,1.4874359201486933,0.0015574555085884957,3-Moderate
244,113.925259,22.492423,4241,high_end,76907.71,0.26820587777883803,0.01953348698873505,0.9202290182735258,0.8224055475840594,-10.630339703153076,0.0978234706894664,0.8936966029684692,0.09782347068946638,0-NightAdv
245,113.886264,22.495729,4136,commodity_housing,52496.27,0.047473731507911225,0.003630586286071383,0.16288496620991302,0.1528561850922792,-6.156971604555296,0.010028781117633834,0.938430283954447,0.010028781117633834,0-NightAdv
246,113.90501,22.500769,1599,high_end,29009.81,0.00530225843571706,0.00014394144740079352,0.018192338345977204,0.006060272031202639,-66.68777858046641,0.012132066314774564,0.3331222141953358,0.012132066314774563,0-NightAdv
247,113.918633,22.491734,3160,urban_village,22281.63,0.05450316045603058,0.004320463845293303,0.18700332093622307,0.1819016459557212,-2.7281199900411317,0.005101674980501875,0.9727188000995887,0.005101674980501875,1-None
248,113.907447,22.500446,742,high_end,13464.78,0.003259187460062686,0.00024235401757654156,0.011182450219140999,0.010203671707421019,-8.752809022521783,0.0009787785117199802,0.9124719097747822,0.0009787785117199802,0-NightAdv
249,113.893334,22.490536,2082,high_end,37791.05,0.024710157698291026,0.002504898344915008,0.0847819009351946,0.10546208652762594,24.392217400549697,-0.020680185592431344,1.243922174005497,0.020680185592431344,3-Moderate
250,113.914466,22.478154,2618,urban_village,18468.42,0.04027681815485601,0.003883419857585954,0.1381919633408902,0.163501070562497,18.314456651270376,-0.025309107221606786,1.1831445665127038,0.02530910722160679,2-Mild
251,113.88995,22.499642,2423,commodity_housing,30770.93,0.051421380991093016,0.0038273302490644443,0.17642956723984243,0.16113956668781707,-8.66634815877533,0.015290000552025368,0.9133365184122467,0.015290000552025366,0-NightAdv
252,113.904034,22.48796,3753,high_end,68071.13,0.0008137379443447418,0.00011205109529945655,0.00279197934011632,0.004717613523908294,68.97021608017157,-0.0019256341837919741,1.6897021608017155,0.0019256341837919741,4-Severe
253,113.893846,22.470759,3450,high_end,62582.46,0.01128292431171613,0.0003700914749965484,0.03871232967976461,0.015581717812403688,-59.74998678380125,0.02313061186736092,0.40250013216198754,0.02313061186736092,0-NightAdv
254,113.890219,22.496424,3979,high_end,72162.73,0.05136200678077472,0.004047946910849627,0.17622585108073188,0.17042804480983617,-3.289986250791119,0.005797806270895711,0.9671001374920888,0.005797806270895711,1-None
255,113.906882,22.490565,4771,urban_village,33652.94,0.01499210325200428,0.0012060455382570954,0.05143872524980053,0.0507773415915777,-1.2857699233621591,0.0006613836582228319,0.9871423007663784,0.0006613836582228319,1-None
256,113.900607,22.499667,1027,commodity_housing,13061.74,0.015341642746756819,0.0005886215039896504,0.05263801435102295,0.02478234380720313,-52.91930344876028,0.02785567054381982,0.47080696551239715,0.027855670543819818,0-NightAdv
257,113.904686,22.486461,1215,commodity_housing,15433.03,0.0039036036995174802,0.0006958315058383683,0.013393477540033637,0.029296135959507044,118.73434940208567,-0.015902658419473407,2.187343494020857,0.015902658419473407,4-Severe
258,113.910154,22.468382,2615,urban_village,18454.96,0.01359186786754306,0.001794063133585915,0.04663444115332325,0.07553425942986972,61.970975874955926,-0.028899818276546467,1.6197097587495592,0.028899818276546467,4-Severe
259,113.899259,22.471456,2109,urban_village,14887.25,0.01495798598277428,0.000703423931109354,0.05132166703530612,0.02961579484407164,-42.29377852496917,0.02170587219123448,0.5770622147503083,0.02170587219123448,0-NightAdv
260,113.903878,22.488116,2498,urban_village,17620.22,0.0008137379443447418,0.00011205109529945655,0.00279197934011632,0.004717613523908294,68.97021608017157,-0.0019256341837919741,1.6897021608017155,0.0019256341837919741,4-Severe
261,113.908949,22.5122,2906,commodity_housing,36894.47,0.059946694354494984,0.004231069099631784,0.2056803831125159,0.17813791781034208,-13.390905289741188,0.02754246530217383,0.8660909471025882,0.02754246530217383,0-NightAdv
262,113.922702,22.490764,3217,urban_village,22686.61,0.26346427783338555,0.019157476200804484,0.9039603298354313,0.8065746128347294,-10.773229066194888,0.09738571700070187,0.8922677093380511,0.09738571700070187,0-NightAdv
263,113.915517,22.478276,2665,commodity_housing,33827.1,0.04027681815485601,0.003883419857585954,0.1381919633408902,0.163501070562497,18.314456651270376,-0.025309107221606786,1.1831445665127038,0.02530910722160679,2-Mild
264,113.885603,22.483066,2612,urban_village,18421.54,0.033462098829087426,0.001156355209017897,0.11481028905807383,0.0486852623611176,-57.59503546194242,0.06612502669695623,0.4240496453805757,0.06612502669695623,0-NightAdv
265,113.900293,22.493648,5764,urban_village,40639.86,0.014971034949520411,0.0012643938159131553,0.05136643875305415,0.05323394072638615,3.6356461897428463,-0.0018675019733320058,1.0363564618974284,0.0018675019733320058,1-None
266,113.907711,22.470015,1808,high_end,32807.62,0.009923352741857567,0.0008462242285718685,0.03404756535258155,0.0356280217904204,4.641907347771685,-0.0015804564378388494,1.0464190734777168,0.0015804564378388494,1-None
267,113.915525,22.490917,2321,high_end,42092.65,0.08657436623527529,0.0070449098883881844,0.297041379958251,0.2966072047341831,-0.1461665792587146,0.00043417522406785647,0.9985383342074129,0.00043417522406785647,1-None
268,113.905891,22.48137,2336,high_end,42387.29,0.02046834302452607,0.0026049285856583494,0.0702280030666485,0.10967359392315318,56.16789476281935,-0.039445590856504675,1.5616789476281934,0.03944559085650468,4-Severe
269,113.890072,22.486023,3323,urban_village,23437.85,0.007135364691481949,0.00018732656253380865,0.024481826048870045,0.007886886981648583,-67.78472747128843,0.01659493906722146,0.32215272528711564,0.01659493906722146,0-NightAdv
270,113.892155,22.479151,4906,urban_village,34599.03,0.02548036361707321,0.0014991790829179997,0.08742451951752796,0.06311895030952627,-27.801776140306494,0.024305569208001684,0.721982238596935,0.024305569208001684,0-NightAdv
272,113.948975,22.53361,4028,high_end,73045.86,0.019889213520307838,0.0012189726859019015,0.06824097810085178,0.05132160478143509,-24.793568014825247,0.01691937331941669,0.7520643198517475,0.01691937331941669,0-NightAdv
273,113.944009,22.544643,1946,high_end,35299.43,0.02723358049033574,0.0016136763523915516,0.09343990238483907,0.06793955349484489,-27.29064162007483,0.02550034888999418,0.7270935837992517,0.02550034888999418,0-NightAdv
274,113.938497,22.521938,6726,high_end,121933.91,0.02666236967114674,0.001549246421253741,0.09148004685996143,0.06522690250586621,-28.69821918028069,0.026253144354095218,0.7130178081971931,0.026253144354095218,0-NightAdv
278,113.955947,22.542616,9548,commodity_housing,121153.37,0.03560706508844828,0.0027470588789765605,0.1221697854696667,0.11565761212594801,-5.330428729725145,0.0065121733437186885,0.9466957127027485,0.006512173343718689,0-NightAdv
279,113.94522,22.530008,3207,high_end,58158.41,0.015329810415573538,0.000797217915135263,0.05259741697635372,0.03356474122714204,-36.18557116173256,0.019032675749211678,0.6381442883826745,0.019032675749211678,0-NightAdv
280,113.939291,22.536961,5051,commodity_housing,64112.89,0.009753701777108579,0.0005343462286157569,0.033465483624794616,0.022497227607013975,-32.774831945516084,0.01096825601778064,0.6722516805448391,0.01096825601778064,0-NightAdv
281,113.937919,22.535473,4975,commodity_housing,63140.35,0.009575379812109482,0.0005969050670514638,0.0328536512214681,0.0251311012113331,-23.50591098102584,0.007722550010134999,0.7649408901897417,0.0077225500101349995,0-NightAdv
282,113.945403,22.545178,5355,commodity_housing,67952.42,0.033683955973264956,0.0019461617420895802,0.11557149303941165,0.08193796704671087,-29.101922202589552,0.03363352599270078,0.7089807779741044,0.03363352599270078,0-NightAdv
283,113.943172,22.53715,6124,high_end,111016.81,0.016786070295897633,0.0009117709896890328,0.05759392417865598,0.038387693937027435,-33.34766733735826,0.01920623024162854,0.6665233266264173,0.01920623024162854,0-NightAdv
284,113.960929,22.534241,3942,commodity_housing,50034.37,0.019553382824719405,0.0010264746590091308,0.06708872463844895,0.04321698703925223,-35.582339249769674,0.023871737599196717,0.6441766075023033,0.023871737599196717,0-NightAdv
