community_id,lng,lat,population,community_type,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level,ADI_day,ADI_night,lisa_cluster_day,vulnerability_level,MVI
163,113.924869,22.53933,3490,urban_village,0.0231784198469278,0.0016900238015439,0.0795264246910286,0.0711539599018023,-10.52790292252483,0.0083724647892263,0.8947209707747517,0.0083724647892263,0-NightAdv,0.9204735753089714,0.9288460400981977,LH,0-NightAdv,0.0
164,113.900105,22.538303,5128,urban_village,0.0255152749908289,0.0032752515551281,0.0875443023480306,0.137895760763252,57.51540313274782,-0.0503514584152214,1.5751540313274783,0.0503514584152214,4-Severe,0.9124556976519694,0.862104239236748,HH,4-Severe,57.51540313274782
165,113.926591,22.53636,3921,commodity_housing,0.0218084790522765,0.0016761449418757,0.0748260829871292,0.0705696274069538,-5.6884650515616615,0.0042564555801753,0.9431153494843834,0.0042564555801753,0-NightAdv,0.9251739170128708,0.9294303725930462,ns,0-NightAdv,0.0
166,113.916734,22.524137,1128,commodity_housing,0.0378337593477581,0.0026818504666053,0.1298096951137412,0.1129121852539246,-13.017140087272214,0.0168975098598166,0.8698285991272778,0.0168975098598166,0-NightAdv,0.8701903048862588,0.8870878147460755,LH,0-NightAdv,0.0
167,113.902596,22.527544,4577,commodity_housing,0.0109238103119895,0.0006783320863527,0.0374801899289379,0.0285593694173732,-23.801428243769426,0.0089208205115646,0.7619857175623058,0.0089208205115646,0-NightAdv,0.9625198100710621,0.9714406305826268,LH,0-NightAdv,0.0
168,113.931414,22.533753,3953,urban_village,0.0078030078930227,0.0005710687683805,0.0267725463455278,0.0240433325314098,-10.194076345576631,0.0027292138141179,0.8980592365442337,0.0027292138141179,0-NightAdv,0.9732274536544722,0.9759566674685902,LH,0-NightAdv,0.0
169,113.911068,22.524193,1986,urban_village,0.0162560616724368,0.0011549206178526,0.055775435638125,0.0486248627134019,-12.820290586552318,0.007150572924723,0.8717970941344768,0.007150572924723,0-NightAdv,0.944224564361875,0.9513751372865981,LH,0-NightAdv,0.0
170,113.916959,22.528174,2366,commodity_housing,0.0250110899736759,0.0018579208317834,0.0858144160114401,0.0782228180719526,-8.846529863322063,0.0075915979394874,0.9115347013667794,0.0075915979394874,0-NightAdv,0.9141855839885599,0.9217771819280474,ns,0-NightAdv,0.0
171,113.918437,22.53206,1579,commodity_housing,0.0333948446340285,0.0025915370443608,0.1145795362408486,0.1091097786729586,-4.773764798971179,0.00546975756789,0.9522623520102882,0.00546975756789,1-None,0.8854204637591514,0.8908902213270414,ns,1-None,0.0
172,113.915983,22.542979,2444,commodity_housing,0.0349846224984969,0.0019002179589214,0.1200341509406021,0.0800036261798568,-33.34927972336306,0.0400305247607452,0.6665072027663694,0.0400305247607452,0-NightAdv,0.8799658490593979,0.9199963738201432,LL,0-NightAdv,0.0
173,113.919585,22.531654,1715,commodity_housing,0.0378935317722741,0.0028908253334163,0.1300147775675177,0.1217105165436782,-6.387167043013241,0.0083042610238394,0.9361283295698676,0.0083042610238394,0-NightAdv,0.8699852224324823,0.8782894834563217,ns,0-NightAdv,0.0
174,113.912932,22.535608,3146,urban_village,0.0362932908662954,0.0025948168277116,0.124524263600765,0.1092478652329286,-12.267808639136998,0.0152763983678363,0.87732191360863,0.0152763983678363,0-NightAdv,0.875475736399235,0.8907521347670714,LH,0-NightAdv,0.0
175,113.928443,22.520203,3373,commodity_housing,0.0587186380182437,0.0039486845286145,0.2014668547362851,0.1662488660557514,-17.480785475423797,0.0352179886805336,0.825192145245762,0.0352179886805337,0-NightAdv,0.7985331452637149,0.8337511339442486,LH,0-NightAdv,0.0
176,113.916759,22.519841,2934,commodity_housing,0.0701594762986352,0.0066059921987026,0.2407209958691365,0.2781277420996676,15.539461398234907,-0.0374067462305311,1.155394613982349,0.0374067462305311,2-Mild,0.7592790041308635,0.7218722579003324,ns,2-Mild,15.539461398234907
177,113.915927,22.529525,1534,urban_village,0.0332671933969405,0.0024343696473168,0.1141415578730375,0.1024926631879997,-10.205655943469086,0.0116488946850378,0.8979434405653092,0.0116488946850378,0-NightAdv,0.8858584421269625,0.8975073368120003,LH,0-NightAdv,0.0
178,113.924264,22.520402,3725,commodity_housing,0.0510826911866852,0.0037529090216274,0.1752675040188923,0.1580062587260858,-9.848514354917665,0.0172612452928065,0.9015148564508234,0.0172612452928065,0-NightAdv,0.8247324959811078,0.8419937412739142,ns,0-NightAdv,0.0
179,113.921696,22.53337,1685,urban_village,0.0176524335705748,0.0013805879248406,0.0605664639019719,0.0581259848265335,-4.029423080383856,0.0024404790754384,0.9597057691961616,0.0024404790754384,1-None,0.9394335360980282,0.9418740151734665,ns,1-None,0.0
180,113.896176,22.530416,2044,urban_village,0.0421716462075962,0.0041792839208842,0.1446932219009585,0.1759576405096632,21.607382984466923,-0.0312644186087046,1.2160738298446692,0.0312644186087046,3-Moderate,0.8553067780990415,0.8240423594903368,HL,3-Moderate,21.607382984466923
181,113.931754,22.516751,1951,commodity_housing,0.069571730926409,0.0045667236248768,0.2387044093895348,0.1922697593905193,-19.452782677022174,0.0464346499990155,0.8054721732297783,0.0464346499990155,0-NightAdv,0.7612955906104653,0.8077302406094807,LH,0-NightAdv,0.0
182,113.899603,22.52091,2594,commodity_housing,0.0763019845000669,0.0026327041108943,0.2617962770626441,0.110843008582928,-57.66058638167537,0.150953268479716,0.4233941361832463,0.150953268479716,0-NightAdv,0.7382037229373559,0.889156991417072,LL,0-NightAdv,0.0
183,113.932643,22.519115,3359,commodity_housing,0.0527389538441662,0.0034977480406744,0.1809502316754192,0.1472633838679617,-18.61663701425017,0.0336868478074575,0.8138336298574983,0.0336868478074575,0-NightAdv,0.8190497683245808,0.8527366161320383,LH,0-NightAdv,0.0
184,113.918192,22.531749,2402,commodity_housing,0.0333948446340285,0.0025915370443608,0.1145795362408486,0.1091097786729586,-4.773764798971179,0.00546975756789,0.9522623520102882,0.00546975756789,1-None,0.8854204637591514,0.8908902213270414,ns,1-None,0.0
185,113.918004,22.529994,2318,urban_village,0.0357956853395212,0.0028013852935126,0.1228169518550899,0.1179448814046266,-3.966936466727993,0.0048720704504633,0.96033063533272,0.0048720704504633,1-None,0.8771830481449101,0.8820551185953734,ns,1-None,0.0
186,113.932294,22.53543,1074,urban_village,0.0077503534179327,0.0005034414775204,0.0265918859650727,0.0211960652102451,-20.291230046318777,0.0053958207548276,0.7970876995368122,0.0053958207548276,0-NightAdv,0.9734081140349273,0.9788039347897549,LH,0-NightAdv,0.0
187,113.917513,22.528719,3152,commodity_housing,0.0297729540489151,0.002391992968536,0.1021526317858264,0.1007085057696335,-1.4136943815805387,0.0014441260161928,0.9858630561841946,0.0014441260161928,1-None,0.8978473682141737,0.8992914942303665,ns,1-None,0.0
188,113.915429,22.531288,3311,commodity_housing,0.0385722992836852,0.0029099902162779,0.1323436659790419,0.1225174029942765,-7.424807913603902,0.0098262629847654,0.925751920863961,0.0098262629847654,0-NightAdv,0.8676563340209581,0.8774825970057235,ns,0-NightAdv,0.0
189,113.923328,22.528768,3745,commodity_housing,0.0309402548607031,0.0026106093263441,0.1061577046386567,0.1099127664097194,3.5372484586439565,-0.0037550617710626,1.0353724845864396,0.0037550617710626,1-None,0.8938422953613433,0.8900872335902806,ns,1-None,3.5372484586439565
190,113.923291,22.530404,515,urban_village,0.0307784272576956,0.0026063575569369,0.1056024652923811,0.1097337569604836,3.912116688435427,-0.0041312916681024,1.0391211668843543,0.0041312916681024,1-None,0.894397534707619,0.8902662430395164,ns,1-None,3.912116688435427
191,113.912148,22.530024,3535,urban_village,0.0258700120011918,0.0019769117856772,0.0887614244092435,0.083232615895099,-6.228841583989682,0.0055288085141445,0.9377115841601033,0.0055288085141445,0-NightAdv,0.9112385755907565,0.916767384104901,ns,0-NightAdv,0.0
192,113.920819,22.529204,3329,commodity_housing,0.0286468238792295,0.0023357846080461,0.0982888176551288,0.0983420021589806,0.0541104320110988,-5.318450385179141e-05,1.000541104320111,5.318450385179141e-05,1-None,0.9017111823448712,0.9016579978410194,ns,1-None,0.0541104320110988
193,113.918457,22.529289,3331,commodity_housing,0.0353513380391611,0.0027007424039198,0.1212923719936445,0.1137075800577781,-6.253313222585641,0.0075847919358663,0.9374668677741436,0.0075847919358663,0-NightAdv,0.8787076280063555,0.8862924199422219,ns,0-NightAdv,0.0
194,113.899513,22.535927,3143,urban_village,0.0030062918335393,0.0010096310895398,0.0103147515092969,0.0425078333187409,312.1071969637605,-0.0321930818094439,4.1210719696376055,0.0321930818094439,4-Severe,0.989685248490703,0.9574921666812591,HH,4-Severe,312.1071969637605
195,113.91941,22.530686,2077,commodity_housing,0.0394410242484753,0.0031148149647943,0.1353243087901501,0.1311410045846923,-3.091317622722904,0.0041833042054578,0.969086823772771,0.0041833042054578,1-None,0.8646756912098499,0.8688589954153076,ns,1-None,0.0
196,113.919647,22.522369,2882,commodity_housing,0.0364491817638596,0.0029459898544178,0.1250591337863526,0.124033072067309,-0.8204612393977817,0.0010260617190436,0.991795387606022,0.0010260617190436,1-None,0.8749408662136474,0.875966927932691,ns,1-None,0.0
197,113.927831,22.535617,1590,urban_village,0.0186323872093576,0.0012715693691324,0.0639287383697757,0.0535360483213036,-16.25667941131403,0.0103926900484721,0.8374332058868598,0.0103926900484721,0-NightAdv,0.9360712616302242,0.9464639516786963,LH,0-NightAdv,0.0
198,113.928188,22.527372,1272,urban_village,0.0133295861631549,0.0010514387166329,0.0457345382975804,0.0442680323283941,-3.206561219978111,0.0014665059691862,0.9679343878002188,0.0014665059691862,1-None,0.9542654617024195,0.9557319676716058,ns,1-None,0.0
199,113.92805,22.524499,1083,commodity_housing,0.0378185854350834,0.0028704888836852,0.1297576325904302,0.1208543043841858,-6.861506354964926,0.0089033282062444,0.9313849364503508,0.0089033282062444,0-NightAdv,0.8702423674095698,0.8791456956158142,ns,0-NightAdv,0.0
200,113.905481,22.535011,1615,commodity_housing,0.0373565461846016,0.0037387350137577,0.1281723506816373,0.1574094998007428,22.810808230962863,-0.0292371491191055,1.2281080823096286,0.0292371491191055,3-Moderate,0.8718276493183628,0.8425905001992572,HL,3-Moderate,22.810808230962863
201,113.920767,22.4872,2328,high_end,0.0882815776022154,0.0070339762172355,0.3028989154201703,0.2961468715731584,-2.229140978483103,0.0067520438470118,0.977708590215169,0.0067520438470118,1-None,0.6971010845798298,0.7038531284268417,ns,1-None,0.0
202,113.904135,22.481268,1382,commodity_housing,0.0114669713416643,0.0017186972637762,0.0393438050936817,0.0723611798119968,83.9201359393105,-0.0330173747183151,1.839201359393105,0.0330173747183151,4-Severe,0.9606561949063183,0.9276388201880033,HH,4-Severe,83.9201359393105
203,113.900243,22.488274,3592,commodity_housing,0.004579752535036,0.0004471909457471,0.0157133811315169,0.0188277860898012,19.820081573899177,-0.0031144049582843,1.1982008157389918,0.0031144049582843,2-Mild,0.9842866188684831,0.9811722139101988,ns,2-Mild,19.820081573899177
204,113.915129,22.476634,3333,commodity_housing,0.039607266514468,0.0038253140739257,0.1358946950862931,0.1610546809928078,18.514325294698363,-0.0251599859065147,1.1851432529469836,0.0251599859065147,2-Mild,0.8641053049137069,0.8389453190071922,ns,2-Mild,18.514325294698363
205,113.906476,22.487872,3381,high_end,0.0110708501621201,0.0011209308700363,0.0379846916872637,0.0471938147299448,24.2443011476881,-0.009209123042681,1.242443011476881,0.009209123042681,3-Moderate,0.9620153083127363,0.9528061852700552,HL,3-Moderate,24.2443011476881
206,113.90692,22.474455,3794,high_end,0.0167415307329216,0.0021140838731762,0.0574411065049675,0.0890078820213104,54.95502687367805,-0.0315667755163429,1.5495502687367806,0.0315667755163429,4-Severe,0.9425588934950325,0.9109921179786896,HH,4-Severe,54.95502687367805
207,113.904924,22.471066,5475,urban_village,0.0135471977687822,0.0005759487887621,0.046481175604226,0.0242487928179664,-47.83093907856799,0.0222323827862595,0.5216906092143202,0.0222323827862595,0-NightAdv,0.953518824395774,0.9757512071820336,LL,0-NightAdv,0.0
208,113.895989,22.494499,651,urban_village,0.0332696091783567,0.0029513785911338,0.1141498465510466,0.1242599505029037,8.856870383383262,-0.010110103951857,1.0885687038338323,0.010110103951857,2-Mild,0.8858501534489533,0.8757400494970963,ns,2-Mild,8.856870383383262
209,113.912976,22.478941,4201,urban_village,0.039607266514468,0.0038253140739257,0.1358946950862931,0.1610546809928078,18.514325294698363,-0.0251599859065147,1.1851432529469836,0.0251599859065147,2-Mild,0.8641053049137069,0.8389453190071922,ns,2-Mild,18.514325294698363
210,113.897035,22.502307,5599,urban_village,0.0290585573196142,0.0014941140874919,0.0997014975813607,0.0629057021404057,-36.90596062604584,0.036795795440955,0.6309403937395416,0.036795795440955,0-NightAdv,0.9002985024186393,0.9370942978595943,LL,0-NightAdv,0.0
211,113.894739,22.486813,1984,high_end,0.0013965081871948,0.0005040322580645,0.0047914958790462,0.0212209384546973,342.8875447331326,-0.016429442575651,4.428875447331326,0.016429442575651,4-Severe,0.9952085041209539,0.9787790615453027,HH,4-Severe,342.8875447331326
212,113.918666,22.481446,3524,commodity_housing,0.0836746340314288,0.0071370108435574,0.287092240359595,0.3004848706374931,4.6649224169637,-0.013392630277898,1.046649224169637,0.013392630277898,1-None,0.712907759640405,0.6995151293625069,ns,1-None,4.6649224169637
213,113.902506,22.464289,1698,commodity_housing,0.0057856612582839,0.0002286187438654,0.0198509198376481,0.0096253845176283,-51.5116448187284,0.0102255353200198,0.4848835518127161,0.0102255353200198,0-NightAdv,0.9801490801623519,0.9903746154823717,LL,0-NightAdv,0.0
214,113.89658,22.487154,5491,commodity_housing,0.0063850633574912,0.0004471909457471,0.0219075011843085,0.0188277860898012,-14.057810923288583,0.0030797150945073,0.8594218907671142,0.0030797150945073,0-NightAdv,0.9780924988156915,0.9811722139101988,LH,0-NightAdv,0.0
215,113.882483,22.497282,2468,high_end,0.0330181873235256,0.0019579750048792,0.1132872044323883,0.0824353330755675,-27.233323932213064,0.0308518713568207,0.7276667606778693,0.0308518713568207,0-NightAdv,0.8867127955676117,0.9175646669244325,LH,0-NightAdv,0.0
216,113.904509,22.491244,5877,commodity_housing,0.0002787993990631,0.0,0.0009565759685052,0.0,-100.0,0.0009565759685052,0.0,0.0009565759685052,0-NightAdv,0.9990434240314948,1.0,LL,0-NightAdv,0.0
217,113.902686,22.494409,2798,urban_village,0.0011999610418554,6.479621590099139e-05,0.0041171318863624,0.0027280724353087,-33.738522092402654,0.0013890594510537,0.6626147790759735,0.0013890594510537,0-NightAdv,0.9958828681136376,0.9972719275646913,LL,0-NightAdv,0.0
218,113.903162,22.488066,2720,high_end,0.0016020106617067,0.0001771934313036,0.0054965860953342,0.0074602584261374,35.72530834129991,-0.0019636723308031,1.3572530834129992,0.0019636723308031,3-Moderate,0.9945034139046658,0.9925397415738626,HL,3-Moderate,35.72530834129991
219,113.909068,22.491059,3801,urban_village,0.0418803652985625,0.0033864955084296,0.1436938211899012,0.1425793917188071,-0.7755583795223079,0.001114429471094,0.9922444162047768,0.001114429471094,1-None,0.8563061788100987,0.8574206082811929,ns,1-None,0.0
220,113.907594,22.487536,1554,urban_village,0.013235745869351,0.0012604281219405,0.0454125671232092,0.0530669757229029,16.8552651492404,-0.0076544085996936,1.168552651492404,0.0076544085996936,2-Mild,0.9545874328767908,0.9469330242770971,ns,2-Mild,16.8552651492404
221,113.90685,22.490484,5397,urban_village,0.0149921032520042,0.001206045538257,0.0514387252498005,0.0507773415915777,-1.2857699233621591,0.0006613836582228,0.9871423007663784,0.0006613836582228,1-None,0.9485612747501995,0.9492226584084223,ns,1-None,0.0
222,113.907554,22.474747,2320,high_end,0.0167415307329216,0.0021140838731762,0.0574411065049675,0.0890078820213104,54.95502687367805,-0.0315667755163429,1.5495502687367806,0.0315667755163429,4-Severe,0.9425588934950325,0.9109921179786896,HH,4-Severe,54.95502687367805
223,113.913829,22.474467,2656,high_end,0.039607266514468,0.0038253140739257,0.1358946950862931,0.1610546809928078,18.514325294698363,-0.0251599859065147,1.1851432529469836,0.0251599859065147,2-Mild,0.8641053049137069,0.8389453190071922,ns,2-Mild,18.514325294698363
224,113.902743,22.488329,1466,urban_village,0.0020937651594208,0.0001771934313036,0.0071838226406727,0.0074602584261374,3.848031880681195,-0.0002764357854646,1.038480318806812,0.0002764357854646,1-None,0.9928161773593273,0.9925397415738626,ns,1-None,3.848031880681195
225,113.910138,22.50907,2291,high_end,0.049322859987206,0.0042070739999939,0.169229427037003,0.1771276679216046,4.667179356977075,-0.0078982408846015,1.0466717935697707,0.0078982408846015,1-None,0.8307705729629971,0.8228723320783954,ns,1-None,4.667179356977075
226,113.911132,22.492791,3532,commodity_housing,0.0366144496486238,0.0024451535662453,0.125626176927272,0.1029466914296866,-18.0531526568026,0.0226794854975853,0.8194684734319739,0.0226794854975853,0-NightAdv,0.874373823072728,0.8970533085703134,LH,0-NightAdv,0.0
227,113.88983,22.501236,2971,urban_village,0.0630347473924229,0.0055305278439427,0.216275661780541,0.2328481741406268,7.662680221920798,-0.0165725123600858,1.076626802219208,0.0165725123600858,2-Mild,0.783724338219459,0.7671518258593732,ns,2-Mild,7.662680221920798
228,113.911484,22.509138,3238,high_end,0.037905009362233,0.0031596364361627,0.1300541578056672,0.1330280934964403,2.286690207334124,-0.002973935690773,1.0228669020733412,0.002973935690773,1-None,0.8699458421943328,0.8669719065035597,ns,1-None,2.286690207334124
229,113.909753,22.48415,1955,high_end,0.0431555696380406,0.00399120969074,0.1480691169408158,0.1680392749706613,13.487051481388663,-0.0199701580298454,1.134870514813887,0.0199701580298454,2-Mild,0.8519308830591842,0.8319607250293387,ns,2-Mild,13.487051481388663
230,113.911273,22.464925,1731,urban_village,0.0099233527418575,0.0008462242285718,0.0340475653525815,0.0356280217904204,4.641907347771685,-0.0015804564378388,1.0464190734777168,0.0015804564378388,1-None,0.9659524346474185,0.9643719782095796,ns,1-None,4.641907347771685
231,113.917025,22.500611,2711,high_end,0.0901136135917554,0.0051585820717458,0.3091847309811788,0.2171883860735191,-29.75449163214333,0.0919963449076597,0.7024550836785667,0.0919963449076597,0-NightAdv,0.6908152690188212,0.7828116139264809,LH,0-NightAdv,0.0
232,113.920058,22.49675,5305,commodity_housing,0.1164947701967953,0.0072487569340127,0.3996999204491535,0.3051896427431766,-23.64530811008747,0.0945102777059768,0.7635469188991253,0.0945102777059768,0-NightAdv,0.6003000795508465,0.6948103572568234,LH,0-NightAdv,0.0
233,113.883795,22.491701,2635,commodity_housing,0.009568622642724,0.0006928821446993,0.0328304670041743,0.0291719609484607,-11.143630869607868,0.0036585060557136,0.8885636913039213,0.0036585060557136,0-NightAdv,0.9671695329958256,0.9708280390515392,LH,0-NightAdv,0.0
234,113.901972,22.477695,2288,high_end,0.0170059922541926,0.0014816975854301,0.0583484884315151,0.0623829383254706,6.9144034445568,-0.0040344498939555,1.069144034445568,0.0040344498939555,2-Mild,0.9416515115684849,0.9376170616745294,ns,2-Mild,6.9144034445568
235,113.911294,22.468208,2987,urban_village,0.0167415307329216,0.0021140838731762,0.0574411065049675,0.0890078820213104,54.95502687367805,-0.0315667755163429,1.5495502687367806,0.0315667755163429,4-Severe,0.9425588934950325,0.9109921179786896,HH,4-Severe,54.95502687367805
236,113.90699,22.508711,5047,urban_village,0.0291160865465198,0.0022436717741875,0.0998988835015944,0.0944638361350301,-5.440548658862171,0.0054350473665642,0.9455945134113783,0.0054350473665642,0-NightAdv,0.9001011164984056,0.9055361638649699,ns,0-NightAdv,0.0
237,113.898571,22.5034,3594,high_end,0.0234258181347009,0.0010085599507083,0.0803752617313106,0.0424627358654379,-47.16939646506139,0.0379125258658726,0.5283060353493861,0.0379125258658726,0-NightAdv,0.9196247382686894,0.9575372641345621,LL,0-NightAdv,0.0
238,113.897307,22.475691,3103,urban_village,0.0192272948805972,0.0014165426923407,0.0659698990885563,0.0596397647405476,-9.595488905495046,0.0063301343480086,0.9040451109450496,0.0063301343480086,0-NightAdv,0.9340301009114437,0.9403602352594524,ns,0-NightAdv,0.0
239,113.906739,22.487598,4691,commodity_housing,0.0201989003248576,0.0021027483175099,0.0693035304449065,0.0885306285810875,27.74331698940759,-0.019227098136181,1.277433169894076,0.019227098136181,3-Moderate,0.9306964695550934,0.9114693714189125,HL,3-Moderate,27.74331698940759
240,113.927916,22.490717,4334,urban_village,0.2914555751371855,0.0237516478896787,1.0,1.0,0.0,0.0,1.0,0.0,1-None,0.0,0.0,ns,1-None,0.0
241,113.909985,22.490741,2036,commodity_housing,0.0472467427123866,0.0039891606247323,0.1621061552524704,0.167953004493039,3.606802734579969,-0.0058468492405685,1.0360680273457996,0.0058468492405685,1-None,0.8378938447475296,0.832046995506961,ns,1-None,3.606802734579969
242,113.919725,22.472712,2665,commodity_housing,0.039607266514468,0.0038253140739257,0.1358946950862931,0.1610546809928078,18.514325294698363,-0.0251599859065147,1.1851432529469836,0.0251599859065147,2-Mild,0.8641053049137069,0.8389453190071922,ns,2-Mild,18.514325294698363
